l1,l2,IDS_SEMANTICFIELD_l1,local_alignment
hy,cy,Food and drink,0.21080068894601206
hy,cy,Kinship,0.36996678919507164
hy,cy,Miscellaneous function words,0.28609249845262646
hy,cy,Modern world,0.23378618044573096
hy,cy,Motion,0.2086791616700649
hy,cy,Possession,0.20203178564173782
hy,cy,Quantity,0.43726542214718706
hy,cy,Sense perception,0.16446007672941523
hy,cy,Social and political relations,0.2511354742918515
hy,cy,Spatial relations,0.17679962505766347
hy,cy,Speech and language,0.22469014862474934
hy,cy,The body,0.15967066686251882
hy,cy,The house,0.12801800493152332
hy,cy,The physical world,0.21391474451910006
hy,cy,Time,0.2688380418881974
hy,da,Agriculture and vegetation,0.22469111557280036
hy,da,Animals,0.28291366558297115
hy,da,Basic actions and technology,0.19501882814328106
hy,da,Clothing and grooming,0.14909838156779698
hy,da,Cognition,0.2894645401551091
hy,da,Emotions and values,0.2110957490905458
hy,da,Food and drink,0.2417000081488946
hy,da,Kinship,0.488066722575508
hy,da,Miscellaneous function words,0.38175614086176257
hy,da,Modern world,0.24403702735304722
hy,da,Motion,0.23337694417960086
hy,da,Possession,0.28432603296617065
hy,da,Quantity,0.49471504272740524
hy,da,Sense perception,0.24549840561562597
hy,da,Social and political relations,0.2976085391490301
hy,da,Spatial relations,0.24102910982886774
hy,da,Speech and language,0.23722989796264965
hy,da,The body,0.24496893248703674
hy,da,The house,0.1717896449331452
hy,da,The physical world,0.3200516144107907
hy,da,Time,0.5274435222708274
hy,de,Agriculture and vegetation,0.17028224132115927
hy,de,Animals,0.27941353822073234
hy,de,Basic actions and technology,0.21346594369068017
hy,de,Clothing and grooming,0.2694910766449026
hy,de,Cognition,0.3035080903424788
hy,de,Emotions and values,0.2571593116957679
hy,de,Food and drink,0.31395254293797187
hy,de,Kinship,0.25440451535755315
hy,de,Miscellaneous function words,0.3950337023998157
hy,de,Modern world,0.2533611077404771
hy,de,Motion,0.23329553617788926
hy,de,Possession,0.2578080328757835
hy,de,Quantity,0.6958549058582066
hy,de,Sense perception,0.3081043591636326
hy,de,Social and political relations,0.27700308908329685
hy,de,Spatial relations,0.24633462319645502
hy,de,Speech and language,0.3068302035414082
hy,de,The body,0.21618033444925247
hy,de,The house,0.3803315221657053
hy,de,The physical world,0.27305015357111995
hy,de,Time,0.39210556460652535
hy,el,Agriculture and vegetation,0.2511059051781121
hy,el,Animals,0.2714266121839575
hy,el,Basic actions and technology,0.19084278179035494
hy,el,Clothing and grooming,0.2218809373338487
hy,el,Cognition,0.25608439192088733
hy,el,Emotions and values,0.2612957776520628
hy,el,Food and drink,0.28690809671952866
hy,el,Kinship,0.4276099337468504
hy,el,Miscellaneous function words,0.37297161598999057
hy,el,Modern world,0.2471433452652647
hy,el,Motion,0.22037805567645705
hy,el,Possession,0.27122887154444214
hy,el,Quantity,0.5881881754542586
hy,el,Sense perception,0.25862269053285886
hy,el,Social and political relations,0.2940286687869151
hy,el,Spatial relations,0.22465064929891074
hy,el,Speech and language,0.20469087022277166
hy,el,The body,0.2197592024447607
hy,el,The house,0.18303670798695612
hy,el,The physical world,0.3334227530002489
hy,el,Time,0.3768696199764207
hy,en,Agriculture and vegetation,0.26086168344518557
hy,en,Animals,0.328663624079513
hy,en,Basic actions and technology,0.19433673872612703
hy,en,Clothing and grooming,0.2728869435420239
hy,en,Cognition,0.30166745052326005
hy,en,Emotions and values,0.24449563313791178
hy,en,Food and drink,0.35030452614469554
hy,en,Kinship,0.4671103910461185
hy,en,Miscellaneous function words,0.361739204620053
hy,en,Modern world,0.2327209422903135
hy,en,Motion,0.18724967852292773
hy,en,Possession,0.274390453209562
hy,en,Quantity,0.6017494805899661
hy,en,Sense perception,0.3050427483049181
hy,en,Social and political relations,0.27906431988836655
hy,en,Spatial relations,0.23718143633974206
hy,en,Speech and language,0.2861110340315076
hy,en,The body,0.2527790722903576
hy,en,The house,0.19740624051224548
hy,en,The physical world,0.3013609613501408
hy,en,Time,0.4435504082320723
hy,es,Agriculture and vegetation,0.3027546044119734
hy,es,Animals,0.3444995647251397
hy,es,Basic actions and technology,0.24397818011924408
hy,es,Clothing and grooming,0.2703554438289935
hy,es,Cognition,0.2879540523819108
hy,es,Emotions and values,0.276739986644359
hy,es,Food and drink,0.33301380806146463
hy,es,Kinship,0.47671921524513317
hy,es,Miscellaneous function words,0.44703874854056735
hy,es,Modern world,0.2926894650880561
hy,es,Motion,0.2424122678453071
hy,es,Possession,0.3074085746345253
hy,es,Quantity,0.6052624907706547
hy,es,Sense perception,0.2697521541390836
hy,es,Social and political relations,0.31671231110300596
hy,es,Spatial relations,0.24856424289889886
hy,es,Speech and language,0.2658366017461892
hy,es,The body,0.27953611277951385
hy,es,The house,0.2920178241842685
hy,es,The physical world,0.3297094552282141
hy,es,Time,0.5339804073508728
hy,eu,Agriculture and vegetation,0.23741716427494883
hy,eu,Animals,0.27405932514645837
hy,eu,Basic actions and technology,0.1865764013562929
hy,eu,Clothing and grooming,0.22102264872236482
hy,eu,Cognition,0.28134463522403397
hy,eu,Emotions and values,0.2193571021251449
hy,eu,Food and drink,0.28909893992171665
hy,eu,Kinship,0.41282831046009943
hy,eu,Miscellaneous function words,0.3470986642454443
hy,eu,Modern world,0.276967103642713
hy,eu,Motion,0.1892704114770425
hy,eu,Possession,0.2579135584410083
hy,eu,Quantity,0.4484950778593659
hy,eu,Sense perception,0.22628916816683303
hy,eu,Social and political relations,0.26872624856218846
hy,eu,Spatial relations,0.24799498049971763
hy,eu,Speech and language,0.2968489952496873
hy,eu,The body,0.2536574592563521
hy,eu,The house,0.24784501426391234
hy,eu,The physical world,0.25189347710961657
hy,eu,Time,0.4656738768467879
hy,fr,Agriculture and vegetation,0.30167548017872503
hy,fr,Animals,0.32930912821884883
hy,fr,Basic actions and technology,0.20750983563596184
hy,fr,Clothing and grooming,0.26762746284982203
hy,fr,Cognition,0.2725874933893926
hy,fr,Emotions and values,0.25965633286652345
hy,fr,Food and drink,0.3123885814673742
hy,fr,Kinship,0.5316954284987816
hy,fr,Miscellaneous function words,0.4025016124364484
hy,fr,Modern world,0.28132596252499464
hy,fr,Motion,0.21362489838551607
hy,fr,Possession,0.29557797913960226
hy,fr,Quantity,0.5095099683613095
hy,fr,Sense perception,0.267777170841578
hy,fr,Social and political relations,0.30506111033226635
hy,fr,Spatial relations,0.24124585369359786
hy,fr,Speech and language,0.2671708741470422
hy,fr,The body,0.25018519481687823
hy,fr,The house,0.20546742755292494
hy,fr,The physical world,0.3509464736422658
hy,fr,Time,0.5252125221109892
hy,ga,Agriculture and vegetation,0.058866713873206404
hy,ga,Animals,0.1857084057808807
hy,ga,Basic actions and technology,0.11238520720797666
hy,ga,Clothing and grooming,0.15678239139113614
hy,ga,Cognition,0.2059223823295048
hy,ga,Emotions and values,0.15313119788969703
hy,ga,Food and drink,0.1861689832165682
hy,ga,Kinship,0.3689822749622161
hy,ga,Miscellaneous function words,0.2658283719376371
hy,ga,Modern world,0.19691910858868997
hy,ga,Motion,0.13485943696104893
hy,ga,Possession,0.17078902070682014
hy,ga,Quantity,0.36830734550457506
hy,ga,Sense perception,0.18690174870687853
hy,ga,Social and political relations,0.21757099971298396
hy,ga,Spatial relations,0.16169382608209432
hy,ga,Speech and language,0.14877874897901194
hy,ga,The body,0.1342686925615095
hy,ga,The house,0.10283059555167999
hy,ga,The physical world,0.16928559448152894
hy,ga,Time,0.2656221030325089
hy,he,Agriculture and vegetation,0.17418924916396408
hy,he,Animals,0.26100718011933316
hy,he,Basic actions and technology,0.1500277236088148
hy,he,Clothing and grooming,0.20277438751490032
hy,he,Cognition,0.1968124209195415
hy,he,Emotions and values,0.17819225201799163
hy,he,Food and drink,0.2241467955532559
hy,he,Kinship,0.31596188875223546
hy,he,Miscellaneous function words,0.373648324962982
hy,he,Modern world,0.20410310292358225
hy,he,Motion,0.18285089328614934
hy,he,Possession,0.2480013339042997
hy,he,Quantity,0.5138569007677075
hy,he,Sense perception,0.18248166263882196
hy,he,Social and political relations,0.20966082806106337
hy,he,Spatial relations,0.17881223205798455
hy,he,Speech and language,0.156009115954502
hy,he,The body,0.15861244020017884
hy,he,The house,0.14432885649338761
hy,he,The physical world,0.22649281710322258
hy,he,Time,0.4184129243783536
hy,hr,Agriculture and vegetation,0.19134360674020748
hy,hr,Animals,0.2960706318809803
hy,hr,Basic actions and technology,0.19720145533871072
hy,hr,Clothing and grooming,0.2034203945523677
hy,hr,Cognition,0.291959300712368
hy,hr,Emotions and values,0.24133986052139694
hy,hr,Food and drink,0.23778775741243444
hy,hr,Kinship,0.43253373851296084
hy,hr,Miscellaneous function words,0.36263393721608045
hy,hr,Modern world,0.26820405609104236
hy,hr,Motion,0.20588988233984207
hy,hr,Possession,0.24450091912437114
hy,hr,Quantity,0.5345174879212636
hy,hr,Sense perception,0.2471808384941855
hy,hr,Social and political relations,0.2770921343777422
hy,hr,Spatial relations,0.26509856119698744
hy,hr,Speech and language,0.28987356779248097
hy,hr,The body,0.2205343599936329
hy,hr,The house,0.1964646403887975
hy,hr,The physical world,0.2921640892947493
hy,hr,Time,0.47759855310959054
hy,is,Agriculture and vegetation,0.1464176456737053
hy,is,Animals,0.14645463420188465
hy,is,Basic actions and technology,0.14243461320444803
hy,is,Clothing and grooming,0.16133434263376983
hy,is,Cognition,0.1983344522183856
hy,is,Emotions and values,0.20643613890553011
hy,is,Food and drink,0.16812994101254883
hy,is,Kinship,0.4123732551131544
hy,is,Miscellaneous function words,0.32158545410638123
hy,is,Modern world,0.19625763570466243
hy,is,Motion,0.17110436970098125
hy,is,Possession,0.19996953595773634
hy,is,Quantity,0.4999376873738745
hy,is,Sense perception,0.20905059391802688
hy,is,Social and political relations,0.20944776680472835
hy,is,Spatial relations,0.19490444976946494
hy,is,Speech and language,0.21988462724775903
hy,is,The body,0.1422144296533389
hy,is,The house,0.12880624219540826
hy,is,The physical world,0.1866172665932457
hy,is,Time,0.43349508486393346
hy,it,Agriculture and vegetation,0.25146663971254063
hy,it,Animals,0.2966731945995315
hy,it,Basic actions and technology,0.23649288192132958
hy,it,Clothing and grooming,0.28654352171420505
hy,it,Cognition,0.3112305031812369
hy,it,Emotions and values,0.3030362578427704
hy,it,Food and drink,0.32167052968373083
hy,it,Kinship,0.4545613064964765
hy,it,Miscellaneous function words,0.3781293723052692
hy,it,Modern world,0.282497132666027
hy,it,Motion,0.26314280942070395
hy,it,Possession,0.2713859462864922
hy,it,Quantity,0.5711247323834223
hy,it,Sense perception,0.3037089708947868
hy,it,Social and political relations,0.334216905156246
hy,it,Spatial relations,0.2608785969898415
hy,it,Speech and language,0.31357661627104066
hy,it,The body,0.25955000577556026
hy,it,The house,0.1888352851227546
hy,it,The physical world,0.3241858937484066
hy,it,Time,0.5433871794530795
hy,ja,Agriculture and vegetation,0.137338336557676
hy,ja,Animals,0.23838507633769215
hy,ja,Basic actions and technology,0.12240034028850047
hy,ja,Clothing and grooming,0.13715794825559435
hy,ja,Cognition,0.20215561924908357
hy,ja,Emotions and values,0.12836337743416745
hy,ja,Food and drink,0.20832922275088017
hy,ja,Kinship,0.2835844155461419
hy,ja,Miscellaneous function words,0.34385017838481485
hy,ja,Modern world,0.14810933116787717
hy,ja,Motion,0.17307321325215835
hy,ja,Possession,0.1985999561180035
hy,ja,Quantity,0.4294930132318761
hy,ja,Sense perception,0.17766696059726228
hy,ja,Social and political relations,0.1722723496121238
hy,ja,Spatial relations,0.15797680551091875
hy,ja,Speech and language,0.14775256434254116
hy,ja,The body,0.18068032873472428
hy,ja,The house,0.1027850982555015
hy,ja,The physical world,0.17481727142422634
hy,ja,Time,0.3953661944171494
hy,ka,Agriculture and vegetation,0.24106800487944796
hy,ka,Animals,0.2960705297564149
hy,ka,Basic actions and technology,0.20142695037222821
hy,ka,Clothing and grooming,0.20415973268293897
hy,ka,Cognition,0.24171177703005958
hy,ka,Emotions and values,0.2432134498746727
hy,ka,Food and drink,0.29774847782865577
hy,ka,Kinship,0.42066553783517413
hy,ka,Miscellaneous function words,0.3349439634111167
hy,ka,Modern world,0.21782907335602006
hy,ka,Motion,0.21062366271717733
hy,ka,Possession,0.23025688904654945
hy,ka,Quantity,0.5595881870234775
hy,ka,Sense perception,0.2845877369322019
hy,ka,Social and political relations,0.3089120274500131
hy,ka,Spatial relations,0.2263277375136337
hy,ka,Speech and language,0.22663342426166755
hy,ka,The body,0.19897278403838492
hy,ka,The house,0.244530031151038
hy,ka,The physical world,0.2577688754811979
hy,ka,Time,0.48126943825330964
hy,kk,Agriculture and vegetation,0.17606166573385967
hy,kk,Animals,0.30797270834806584
hy,kk,Basic actions and technology,0.18917283445262847
hy,kk,Clothing and grooming,0.23945966689948925
hy,kk,Cognition,0.2724264086973364
hy,kk,Emotions and values,0.22292992352678892
hy,kk,Food and drink,0.27473118455470213
hy,kk,Kinship,0.31966870975814377
hy,kk,Miscellaneous function words,0.26758124350368495
hy,kk,Modern world,0.2477593541205184
hy,kk,Motion,0.266624581765441
hy,kk,Possession,0.24667737172929677
hy,kk,Quantity,0.5077496963543047
hy,kk,Sense perception,0.2194568147435937
hy,kk,Social and political relations,0.2688881018288848
hy,kk,Spatial relations,0.17202674484642005
hy,kk,Speech and language,0.2521666101441109
hy,kk,The body,0.20769869360499593
hy,kk,The house,0.18123936213252878
hy,kk,The physical world,0.21335287912787587
hy,kk,Time,0.42217874331333294
hy,kn,Agriculture and vegetation,0.14170558500913474
hy,kn,Animals,0.3218790177328629
hy,kn,Basic actions and technology,0.16196060905056145
hy,kn,Clothing and grooming,0.16544626207035384
hy,kn,Cognition,0.22237362174412637
hy,kn,Emotions and values,0.18725665743415926
hy,kn,Food and drink,0.2170681847631334
hy,kn,Kinship,0.4037277206328543
hy,kn,Miscellaneous function words,0.3766394663373648
hy,kn,Modern world,0.1941780594034293
hy,kn,Motion,0.16633929352076335
hy,kn,Possession,0.23648492094512577
hy,kn,Quantity,0.5140506489995695
hy,kn,Sense perception,0.2049501763388242
hy,kn,Social and political relations,0.247280709382602
hy,kn,Spatial relations,0.19459955168078805
hy,kn,Speech and language,0.21912738235934187
hy,kn,The body,0.22209794651247727
hy,kn,The house,0.20641933822378283
hy,kn,The physical world,0.23316211653758045
hy,kn,Time,0.36206748000231387
hy,ko,Agriculture and vegetation,0.16537861834635048
hy,ko,Animals,0.2400104175054043
hy,ko,Basic actions and technology,0.2090995606890398
hy,ko,Clothing and grooming,0.13055459757544224
hy,ko,Cognition,0.2391950955571889
hy,ko,Emotions and values,0.2202795499939581
hy,ko,Food and drink,0.2730460268858116
hy,ko,Kinship,0.3191774802090635
hy,ko,Miscellaneous function words,0.30561383055609465
hy,ko,Modern world,0.15450349525562207
hy,ko,Motion,0.23892874835810152
hy,ko,Possession,0.2402078326794152
hy,ko,Quantity,0.3854872476120974
hy,ko,Sense perception,0.20680001329909162
hy,ko,Social and political relations,0.26640568092725686
hy,ko,Spatial relations,0.21269034035350926
hy,ko,Speech and language,0.25805271988248984
hy,ko,The body,0.17350457713974302
hy,ko,The house,0.1354402080945313
hy,ko,The physical world,0.20984713910597197
hy,ko,Time,0.40633630525450115
hy,la,Agriculture and vegetation,0.11608608740038778
hy,la,Animals,0.18030128307766374
hy,la,Basic actions and technology,0.12365675811732352
hy,la,Clothing and grooming,0.131066315703827
hy,la,Cognition,0.14588487238430445
hy,la,Emotions and values,0.17099615604320012
hy,la,Food and drink,0.18775139622904702
hy,la,Kinship,0.3604883485408591
hy,la,Miscellaneous function words,0.2758275009434351
hy,la,Modern world,0.21499174690463851
hy,la,Motion,0.11745400877246032
hy,la,Possession,0.1577857282563634
hy,la,Quantity,0.5326261187695643
hy,la,Sense perception,0.16288703915008515
hy,la,Social and political relations,0.2261792544604961
hy,la,Spatial relations,0.15124269122535328
hy,la,Speech and language,0.22231424710061345
hy,la,The body,0.10940277143244805
hy,la,The house,0.12314241747445905
hy,la,The physical world,0.168120458126455
hy,la,Time,0.23670597570678403
hy,lbe,Agriculture and vegetation,0.055301731974866555
hy,lbe,Animals,0.09810719524034295
hy,lbe,Basic actions and technology,0.17304870611985176
hy,lbe,Clothing and grooming,-0.15002950320632755
hy,lbe,Cognition,0.004362879351790899
hy,lbe,Emotions and values,0.020322499744435077
hy,lbe,Food and drink,-0.011697915937255419
hy,lbe,Kinship,0.18519213226921918
hy,lbe,Miscellaneous function words,0.04789198097620529
hy,lbe,Modern world,0.14172658513283942
hy,lbe,Motion,0.1684810059999501
hy,lbe,Possession,0.02484969844580968
hy,lbe,Quantity,0.2506167119611763
