,l1,l2,imputed_semantic_domain,rho,nconcepts_compared
20800,hy,no,warfare_and_hunting,0.369675157263,16
20801,hy,os,agriculture_and_vegetation,0.632531423363,8
20802,hy,os,animals,0.0507445993622,11
20803,hy,os,basic_actions_and_technology,0.0174354104721,10
20804,hy,os,body_parts,0.366334662023,23
20805,hy,os,clothing_and_grooming,-0.084498870994,5
20806,hy,os,cognition,0.26598975889,25
20807,hy,os,emotion_and_values,0.0441067327408,11
20808,hy,os,food_and_drink,-0.215720625164,11
20809,hy,os,kinship,0.438518601101,15
20810,hy,os,law,0.556469070948,1
20811,hy,os,motion,0.274774294042,14
20812,hy,os,physical_world,0.0892884500448,20
20813,hy,os,posession,0.0567803583809,25
20814,hy,os,quantity,0.183152745939,19
20815,hy,os,religion_and_belief,0.370814438064,3
20816,hy,os,sense_perception,0.243177954,17
20817,hy,os,social_and_political_relations,-0.00856885317387,8
20818,hy,os,spatial_relations,0.192876947434,30
20819,hy,os,speech_and_language,0.0708338702617,17
20820,hy,os,the_house,0.008440650119,4
20821,hy,os,time,0.35937395911,48
20822,hy,os,warfare_and_hunting,-0.123264848055,6
20823,hy,pl,agriculture_and_vegetation,0.16627952447,27
20824,hy,pl,animals,0.3093404707,35
20825,hy,pl,basic_actions_and_technology,0.157264770188,53
20826,hy,pl,body_parts,0.201580450502,90
20827,hy,pl,clothing_and_grooming,0.0800838270388,26
20828,hy,pl,cognition,0.327396064244,51
20829,hy,pl,emotion_and_values,0.130877371762,39
20830,hy,pl,food_and_drink,0.12196286997,43
20831,hy,pl,kinship,0.369910420236,27
20832,hy,pl,law,0.654926253598,2
20833,hy,pl,motion,0.216486147365,70
20834,hy,pl,physical_world,0.387260844128,54
20835,hy,pl,posession,0.199433037635,42
20836,hy,pl,quantity,0.571196624014,42
20837,hy,pl,religion_and_belief,0.19131496421,3
20838,hy,pl,sense_perception,0.388951626877,43
20839,hy,pl,social_and_political_relations,0.1852244004,20
20840,hy,pl,spatial_relations,0.211128586113,88
20841,hy,pl,speech_and_language,0.410406315413,28
20842,hy,pl,the_house,0.141152461853,19
20843,hy,pl,time,0.560340629494,66
20844,hy,pl,warfare_and_hunting,0.202847290511,18
20845,hy,pt,agriculture_and_vegetation,0.296381944055,24
20846,hy,pt,animals,0.324957979368,37
20847,hy,pt,basic_actions_and_technology,0.187931902939,51
20848,hy,pt,body_parts,0.190442790458,91
20849,hy,pt,clothing_and_grooming,0.219749233787,28
20850,hy,pt,cognition,0.307134683939,49
20851,hy,pt,emotion_and_values,0.267491106934,37
20852,hy,pt,food_and_drink,0.223138621102,44
20853,hy,pt,kinship,0.358696769009,26
20854,hy,pt,law,0.344640475977,2
20855,hy,pt,motion,0.217463128158,64
20856,hy,pt,physical_world,0.295581029006,53
20857,hy,pt,posession,0.126371136014,42
20858,hy,pt,quantity,0.575270606835,41
20859,hy,pt,religion_and_belief,0.186428847644,3
20860,hy,pt,sense_perception,0.344018904732,44
20861,hy,pt,social_and_political_relations,0.0503497860339,20
20862,hy,pt,spatial_relations,0.26215225343,88
20863,hy,pt,speech_and_language,0.114662108682,28
20864,hy,pt,the_house,0.208634227252,19
20865,hy,pt,time,0.535068518009,61
20866,hy,pt,warfare_and_hunting,0.234481911132,18
20867,hy,ro,agriculture_and_vegetation,0.159031125229,25
20868,hy,ro,animals,0.215383717813,36
20869,hy,ro,basic_actions_and_technology,0.310135498515,51
20870,hy,ro,body_parts,0.21896892548,91
20871,hy,ro,clothing_and_grooming,0.253289684591,29
20872,hy,ro,cognition,0.209728186207,48
20873,hy,ro,emotion_and_values,0.187325705273,36
20874,hy,ro,food_and_drink,0.151652877819,44
20875,hy,ro,kinship,0.336255139743,27
20876,hy,ro,law,0.48226019061,2
20877,hy,ro,motion,0.271367738239,68
20878,hy,ro,physical_world,0.246009042157,54
20879,hy,ro,posession,0.226715331519,40
20880,hy,ro,quantity,0.633285081299,39
20881,hy,ro,religion_and_belief,0.16165616245,3
20882,hy,ro,sense_perception,0.317827787445,44
20883,hy,ro,social_and_political_relations,0.0962935950866,19
20884,hy,ro,spatial_relations,0.317022426697,89
20885,hy,ro,speech_and_language,0.0628960743849,28
20886,hy,ro,the_house,0.11771283505,19
20887,hy,ro,time,0.540729531314,67
20888,hy,ro,warfare_and_hunting,0.330960725103,17
20889,hy,ru,agriculture_and_vegetation,0.28991927836,25
20890,hy,ru,animals,0.277292382422,36
20891,hy,ru,basic_actions_and_technology,0.187710992042,54
20892,hy,ru,body_parts,0.220975539903,95
20893,hy,ru,clothing_and_grooming,0.211310467692,29
20894,hy,ru,cognition,0.272473421209,50
20895,hy,ru,emotion_and_values,0.32432422594,36
20896,hy,ru,food_and_drink,0.325949244934,43
20897,hy,ru,kinship,0.39056672236,27
20898,hy,ru,law,0.107180231391,2
20899,hy,ru,motion,0.283495121635,71
20900,hy,ru,physical_world,0.293157899485,56
20901,hy,ru,posession,0.202608004638,42
20902,hy,ru,quantity,0.639415245519,42
20903,hy,ru,religion_and_belief,0.510463310148,3
20904,hy,ru,sense_perception,0.355831367561,46
20905,hy,ru,social_and_political_relations,0.274417182515,21
20906,hy,ru,spatial_relations,0.256710519692,91
20907,hy,ru,speech_and_language,0.387673047873,28
20908,hy,ru,the_house,0.182413226823,18
20909,hy,ru,time,0.590186439211,65
20910,hy,ru,warfare_and_hunting,0.290207060163,19
20911,hy,se,agriculture_and_vegetation,-0.0908731498125,2
20912,hy,se,animals,0.578952357012,5
20913,hy,se,basic_actions_and_technology,0.460143344726,11
20914,hy,se,body_parts,0.085529045671,7
20915,hy,se,clothing_and_grooming,-0.229786835077,1
20916,hy,se,cognition,0.285865906569,28
20917,hy,se,emotion_and_values,0.00189098098645,11
20918,hy,se,food_and_drink,0.207512513705,6
20919,hy,se,kinship,-0.0112192035109,19
20920,hy,se,law,-0.294584485485,1
20921,hy,se,motion,0.218393359167,13
20922,hy,se,physical_world,0.338842253746,13
20923,hy,se,posession,0.152194308301,10
20924,hy,se,quantity,0.235452773424,24
20925,hy,se,religion_and_belief,1.0,1
20926,hy,se,sense_perception,-0.249388541819,9
20927,hy,se,social_and_political_relations,-0.171566192757,7
20928,hy,se,spatial_relations,0.279403150184,36
20929,hy,se,speech_and_language,0.0991805210002,16
20930,hy,se,the_house,0.187824526019,1
20931,hy,se,time,0.364370396808,31
20932,hy,se,warfare_and_hunting,0.024743116855,4
20933,hy,sk,agriculture_and_vegetation,0.197005290975,25
20934,hy,sk,animals,0.187087234573,36
20935,hy,sk,basic_actions_and_technology,0.196633738683,49
20936,hy,sk,body_parts,0.202476317624,90
20937,hy,sk,clothing_and_grooming,0.0848315755632,27
20938,hy,sk,cognition,0.326192176534,49
20939,hy,sk,emotion_and_values,0.192756514986,36
20940,hy,sk,food_and_drink,0.301796111377,41
20941,hy,sk,kinship,0.25150495257,27
20942,hy,sk,law,0.385287918426,2
20943,hy,sk,motion,0.232701820544,65
20944,hy,sk,physical_world,0.30373897693,55
20945,hy,sk,posession,0.23506752101,41
20946,hy,sk,quantity,0.623643198021,41
20947,hy,sk,religion_and_belief,0.389347349983,3
20948,hy,sk,sense_perception,0.338464439129,40
20949,hy,sk,social_and_political_relations,0.0255616463374,21
20950,hy,sk,spatial_relations,0.282461592097,83
20951,hy,sk,speech_and_language,0.21197496007,27
20952,hy,sk,the_house,0.0614835639263,17
20953,hy,sk,time,0.505293424729,66
20954,hy,sk,warfare_and_hunting,0.324118297772,16
20955,hy,sl,animals,,0
20956,hy,sl,basic_actions_and_technology,-0.830555785122,1
20957,hy,sl,body_parts,0.901550885354,3
20958,hy,sl,cognition,0.604325539613,7
20959,hy,sl,kinship,1.0,1
20960,hy,sl,law,-1.0,1
20961,hy,sl,motion,-0.387393448223,1
20962,hy,sl,physical_world,0.389132492812,7
20963,hy,sl,quantity,0.271242522599,14
20964,hy,sl,religion_and_belief,,0
20965,hy,sl,social_and_political_relations,-0.265223646176,2
20966,hy,sl,spatial_relations,0.0977859204203,6
20967,hy,sl,speech_and_language,1.0,1
20968,hy,sl,time,-0.43145498027,4
20969,hy,sl,warfare_and_hunting,1.0,1
20970,hy,sv,agriculture_and_vegetation,0.366211093564,22
20971,hy,sv,animals,0.28380991646,33
20972,hy,sv,basic_actions_and_technology,0.100043958364,54
20973,hy,sv,body_parts,0.178351367617,87
20974,hy,sv,clothing_and_grooming,0.172822323956,29
20975,hy,sv,cognition,0.214263587093,51
20976,hy,sv,emotion_and_values,0.235384382593,39
20977,hy,sv,food_and_drink,0.0181942242581,42
20978,hy,sv,kinship,0.313834176569,27
20979,hy,sv,law,0.475672229078,2
20980,hy,sv,motion,0.193122064529,69
20981,hy,sv,physical_world,0.194343356855,57
20982,hy,sv,posession,0.336094026125,42
20983,hy,sv,quantity,0.616265252018,40
20984,hy,sv,religion_and_belief,0.526840933413,3
20985,hy,sv,sense_perception,0.336469239218,43
20986,hy,sv,social_and_political_relations,0.0901957175989,21
20987,hy,sv,spatial_relations,0.247958440005,84
20988,hy,sv,speech_and_language,0.2733751493,28
20989,hy,sv,the_house,0.26955777708,17
20990,hy,sv,time,0.480774816755,67
20991,hy,sv,warfare_and_hunting,0.306773195454,17
20992,hy,ta,agriculture_and_vegetation,0.130856679887,24
20993,hy,ta,animals,0.238072008466,31
20994,hy,ta,basic_actions_and_technology,0.26578673641,38
20995,hy,ta,body_parts,0.244436242569,74
20996,hy,ta,clothing_and_grooming,-0.0410643508051,24
20997,hy,ta,cognition,0.327014379465,39
20998,hy,ta,emotion_and_values,0.262569251335,30
20999,hy,ta,food_and_drink,0.330132545736,31
21000,hy,ta,kinship,0.203187502477,27
21001,hy,ta,law,0.239946477688,2
21002,hy,ta,motion,0.216072104209,53
21003,hy,ta,physical_world,0.196025911633,49
21004,hy,ta,posession,0.000562260025564,35
21005,hy,ta,quantity,0.52118208265,37
21006,hy,ta,religion_and_belief,0.831786102502,3
21007,hy,ta,sense_perception,0.290491684529,35
21008,hy,ta,social_and_political_relations,0.285216774171,16
21009,hy,ta,spatial_relations,0.26691164356,73
21010,hy,ta,speech_and_language,0.353277551513,21
21011,hy,ta,the_house,0.017484478916,14
21012,hy,ta,time,0.488789355795,57
21013,hy,ta,warfare_and_hunting,0.226725834961,17
21014,hy,te,agriculture_and_vegetation,0.283552456662,16
21015,hy,te,animals,0.209297739342,26
21016,hy,te,basic_actions_and_technology,0.131436890579,34
21017,hy,te,body_parts,0.22030441227,68
21018,hy,te,clothing_and_grooming,-0.010370014776,20
21019,hy,te,cognition,0.0394187653973,38
21020,hy,te,emotion_and_values,0.24376995939,27
21021,hy,te,food_and_drink,-0.0121826436714,33
21022,hy,te,kinship,0.352610766658,21
21023,hy,te,law,0.552711786281,2
21024,hy,te,motion,0.164329169558,39
21025,hy,te,physical_world,0.3297722733,45
21026,hy,te,posession,0.200839053397,26
21027,hy,te,quantity,0.448224660394,28
21028,hy,te,religion_and_belief,0.387845482518,2
21029,hy,te,sense_perception,0.277466306666,26
21030,hy,te,social_and_political_relations,-0.0610118752322,14
21031,hy,te,spatial_relations,0.283353940548,62
21032,hy,te,speech_and_language,0.146147935351,19
21033,hy,te,the_house,0.3055794138,15
21034,hy,te,time,0.573453621766,45
21035,hy,te,warfare_and_hunting,0.288878395315,15
21036,hy,tr,agriculture_and_vegetation,0.364752890817,25
21037,hy,tr,animals,0.326586880139,36
21038,hy,tr,basic_actions_and_technology,0.169962098952,54
21039,hy,tr,body_parts,0.298159110847,93
21040,hy,tr,clothing_and_grooming,0.0564263373978,29
21041,hy,tr,cognition,0.144476649917,51
21042,hy,tr,emotion_and_values,0.157261040457,40
21043,hy,tr,food_and_drink,0.211901893353,42
21044,hy,tr,kinship,0.325539017479,28
21045,hy,tr,law,0.760507081538,1
21046,hy,tr,motion,0.250753597116,71
21047,hy,tr,physical_world,0.319413498218,51
21048,hy,tr,posession,0.233492162395,43
21049,hy,tr,quantity,0.517085511499,40
21050,hy,tr,religion_and_belief,0.536395198214,3
21051,hy,tr,sense_perception,0.401518157938,42
21052,hy,tr,social_and_political_relations,0.15077315439,20
21053,hy,tr,spatial_relations,0.378527718079,93
21054,hy,tr,speech_and_language,0.31180733583,28
21055,hy,tr,the_house,0.19144298986,18
21056,hy,tr,time,0.583449504508,66
21057,hy,tr,warfare_and_hunting,0.341224469836,17
21058,hy,tt,agriculture_and_vegetation,0.311352912211,27
21059,hy,tt,animals,0.111503894208,36
21060,hy,tt,basic_actions_and_technology,0.104032166698,43
21061,hy,tt,body_parts,0.193024220124,82
21062,hy,tt,clothing_and_grooming,0.106819096838,23
21063,hy,tt,cognition,0.163175933215,43
21064,hy,tt,emotion_and_values,0.261292822787,29
21065,hy,tt,food_and_drink,0.142666697241,37
21066,hy,tt,kinship,0.226281505633,23
21067,hy,tt,law,0.475635232045,2
21068,hy,tt,motion,0.142588798076,47
21069,hy,tt,physical_world,0.277682093717,50
21070,hy,tt,posession,0.183460941528,40
21071,hy,tt,quantity,0.461791133944,39
21072,hy,tt,religion_and_belief,0.0793867779047,3
21073,hy,tt,sense_perception,0.316121874038,38
21074,hy,tt,social_and_political_relations,0.268078764483,19
21075,hy,tt,spatial_relations,0.346595534232,79
21076,hy,tt,speech_and_language,0.15666954928,21
21077,hy,tt,the_house,-0.0641655889831,14
21078,hy,tt,time,0.465685438388,55
21079,hy,tt,warfare_and_hunting,0.266228345989,14
21080,hy,uk,agriculture_and_vegetation,0.364577246197,24
21081,hy,uk,animals,0.215092739386,36
21082,hy,uk,basic_actions_and_technology,0.174729767912,52
21083,hy,uk,body_parts,0.232581422101,91
21084,hy,uk,clothing_and_grooming,0.244515149866,26
21085,hy,uk,cognition,0.210146076583,50
21086,hy,uk,emotion_and_values,0.150434267453,37
21087,hy,uk,food_and_drink,0.260053133574,43
21088,hy,uk,kinship,0.378418023245,27
21089,hy,uk,law,0.182184572823,2
21090,hy,uk,motion,0.313751139063,70
21091,hy,uk,physical_world,0.293361030176,56
21092,hy,uk,posession,0.227210390247,40
21093,hy,uk,quantity,0.5943746935,38
21094,hy,uk,religion_and_belief,0.331225407013,3
21095,hy,uk,sense_perception,0.348606741916,44
21096,hy,uk,social_and_political_relations,0.19527417767,21
21097,hy,uk,spatial_relations,0.322847754122,88
21098,hy,uk,speech_and_language,0.23458534175,26
21099,hy,uk,the_house,0.254645337641,19
21100,hy,uk,time,0.545172535848,63
21101,hy,uk,warfare_and_hunting,0.348144360886,18
21102,is,cy,agriculture_and_vegetation,0.203094759616,21
21103,is,cy,animals,0.024958407342,27
21104,is,cy,basic_actions_and_technology,0.298631564785,51
21105,is,cy,body_parts,0.183014161057,88
21106,is,cy,clothing_and_grooming,-0.00208317746993,25
21107,is,cy,cognition,0.102568265855,41
21108,is,cy,emotion_and_values,0.252467730733,31
21109,is,cy,food_and_drink,0.16664472565,39
21110,is,cy,kinship,0.301998850956,28
21111,is,cy,law,0.132638659044,2
21112,is,cy,motion,0.17294181541,67
21113,is,cy,physical_world,0.174729456794,53
21114,is,cy,posession,0.354166830289,41
21115,is,cy,quantity,0.389321208866,38
21116,is,cy,religion_and_belief,-0.000820183155,4
21117,is,cy,sense_perception,0.208288015318,40
21118,is,cy,social_and_political_relations,0.218635793516,18
21119,is,cy,spatial_relations,0.268289125652,86
21120,is,cy,speech_and_language,0.276666623885,25
21121,is,cy,the_house,0.170608884864,15
21122,is,cy,time,0.333889026207,63
21123,is,cy,warfare_and_hunting,0.101593521964,15
21124,is,es,agriculture_and_vegetation,0.203650259164,24
21125,is,es,animals,0.0388319635766,33
21126,is,es,basic_actions_and_technology,0.270811067813,56
21127,is,es,body_parts,0.104127810243,91
21128,is,es,clothing_and_grooming,0.112344089172,29
21129,is,es,cognition,0.16680673195,49
21130,is,es,emotion_and_values,0.197925785803,36
21131,is,es,food_and_drink,0.206141550568,44
21132,is,es,kinship,0.442685384258,28
21133,is,es,law,0.495440575381,2
21134,is,es,motion,0.162592272382,74
21135,is,es,physical_world,0.0705444398287,59
21136,is,es,posession,0.163238131164,40
21137,is,es,quantity,0.340683063111,41
21138,is,es,religion_and_belief,-0.0521645307292,4
21139,is,es,sense_perception,0.304649525491,41
21140,is,es,social_and_political_relations,0.312095990442,22
21141,is,es,spatial_relations,0.200256612143,95
21142,is,es,speech_and_language,0.31025253825,27
21143,is,es,the_house,0.0741567375836,19
21144,is,es,time,0.497237831672,67
21145,is,es,warfare_and_hunting,0.371156130068,19
21146,is,ga,agriculture_and_vegetation,-0.0327001246556,21
21147,is,ga,animals,-0.0805913645188,27
21148,is,ga,basic_actions_and_technology,0.258748363383,38
21149,is,ga,body_parts,0.0780158236706,75
21150,is,ga,clothing_and_grooming,-0.101379372186,20
21151,is,ga,cognition,0.117460326876,43
21152,is,ga,emotion_and_values,-0.0192648251347,30
21153,is,ga,food_and_drink,0.117907655539,33
21154,is,ga,kinship,0.399944929941,28
21155,is,ga,law,0.422605387364,2
21156,is,ga,motion,0.22578745873,52
21157,is,ga,physical_world,0.141072358139,50
21158,is,ga,posession,0.138869747661,31
21159,is,ga,quantity,0.189372437649,34
21160,is,ga,religion_and_belief,0.26062988643,4
21161,is,ga,sense_perception,0.0996650633788,36
21162,is,ga,social_and_political_relations,0.535285527088,20
21163,is,ga,spatial_relations,0.221747066414,89
21164,is,ga,speech_and_language,0.3033775734,23
21165,is,ga,the_house,-0.432218213858,10
21166,is,ga,time,0.260246902604,65
21167,is,ga,warfare_and_hunting,0.266009599589,14
21168,is,it,agriculture_and_vegetation,-0.0609393990539,20
21169,is,it,animals,0.235057147234,24
21170,is,it,basic_actions_and_technology,0.20093551737,48
21171,is,it,body_parts,0.00276892540233,82
21172,is,it,clothing_and_grooming,0.244982646514,27
21173,is,it,cognition,0.131417955997,47
21174,is,it,emotion_and_values,0.0928530012511,29
21175,is,it,food_and_drink,0.106219729084,42
21176,is,it,kinship,0.471039048666,28
21177,is,it,law,0.067962791519,2
21178,is,it,motion,0.158498400993,74
21179,is,it,physical_world,0.158155323117,55
21180,is,it,posession,0.330464074336,34
21181,is,it,quantity,0.323672778555,38
21182,is,it,religion_and_belief,-0.0219350014835,4
21183,is,it,sense_perception,0.282649583682,40
21184,is,it,social_and_political_relations,0.0770735803886,21
21185,is,it,spatial_relations,0.2462145758,82
21186,is,it,speech_and_language,0.0407446995483,24
21187,is,it,the_house,0.0432644106228,16
21188,is,it,time,0.359235150182,64
21189,is,it,warfare_and_hunting,0.40972664429,13
21190,is,ja,agriculture_and_vegetation,-0.0188710919798,22
21191,is,ja,animals,0.179752268278,31
21192,is,ja,basic_actions_and_technology,0.24219641779,38
