"Var1","Var2","value","semantic_domain"
"Kashmiri","Estonian",0.723333333333333,"Religion and belief"
"Telugu","Estonian",0.76,"Religion and belief"
"Tamil","Estonian",0.583333333333333,"Religion and belief"
"Malayalam","Estonian",0.533333333333334,"Religion and belief"
"Burmese","Estonian",0.756666666666667,"Religion and belief"
"Vietnamese","Estonian",0.613333333333334,"Religion and belief"
"Khmer","Estonian",0.613333333333334,"Religion and belief"
"Malay","Estonian",0.58,"Religion and belief"
"Thai","Estonian",0.756666666666667,"Religion and belief"
"Cebuano","Estonian",0.486666666666667,"Religion and belief"
"Banyumasan","Estonian",0.74,"Religion and belief"
"Minangkabau","Estonian",0.556666666666667,"Religion and belief"
"Chamorro","Estonian",0.406666666666667,"Religion and belief"
"Samoan","Estonian",0.943333333333334,"Religion and belief"
"Tongan","Estonian",0.903333333333334,"Religion and belief"
"Maori","Estonian",0.803333333333333,"Religion and belief"
"Hawaiian","Estonian",0.86,"Religion and belief"
"Inupiak","Estonian",0.74,"Religion and belief"
"Cheyenne","Estonian",0.61,"Religion and belief"
"Choctaw","Estonian",0.736666666666666,"Religion and belief"
"Muscogee","Estonian",0.706666666666667,"Religion and belief"
"Cherokee","Estonian",0.76,"Religion and belief"
"Navajo","Estonian",0.74,"Religion and belief"
"Haitian","Estonian",0.646666666666667,"Religion and belief"
"Aymara","Estonian",0.61,"Religion and belief"
"Guarani","Estonian",0.7,"Religion and belief"
"Herero","Gagauz",0.936666666666667,"Religion and belief"
"Zulu","Gagauz",0.766666666666666,"Religion and belief"
"Tswana","Gagauz",0.66,"Religion and belief"
"Ndonga","Gagauz",0.96,"Religion and belief"
"Swati","Gagauz",0.956666666666667,"Religion and belief"
"Tsonga","Gagauz",0.84,"Religion and belief"
"Venda","Gagauz",0.976666666666667,"Religion and belief"
"Kongo","Gagauz",0.956666666666667,"Religion and belief"
"Kikuyu","Gagauz",0.993333333333333,"Religion and belief"
"Luganda","Gagauz",0.81,"Religion and belief"
"Kinyarwanda","Gagauz",0.66,"Religion and belief"
"Kirundi","Gagauz",0.663333333333334,"Religion and belief"
"Igbo","Gagauz",0.78,"Religion and belief"
"Bambara","Gagauz",0.86,"Religion and belief"
"Amharic","Gagauz",0.643333333333334,"Religion and belief"
"Kanuri","Gagauz",0.636666666666667,"Religion and belief"
"Wolof","Gagauz",0.643333333333334,"Religion and belief"
"Egyptian Arabic","Gagauz",0.636666666666667,"Religion and belief"
"Kabyle","Gagauz",0.613333333333334,"Religion and belief"
"Neapolitan","Gagauz",0.456666666666667,"Religion and belief"
"Spanish","Gagauz",0.43,"Religion and belief"
"English","Gagauz",0.31,"Religion and belief"
"French","Gagauz",0.383333333333333,"Religion and belief"
"Dutch","Gagauz",0.263333333333333,"Religion and belief"
"Icelandic","Gagauz",0.376666666666667,"Religion and belief"
"Irish","Gagauz",0.386666666666667,"Religion and belief"
"Serbian","Gagauz",0.373333333333333,"Religion and belief"
"Russian","Gagauz",0.373333333333333,"Religion and belief"
"Bashkir","Gagauz",0.57,"Religion and belief"
"Chuvash","Gagauz",0.386666666666667,"Religion and belief"
"Erzya","Gagauz",0.376666666666667,"Religion and belief"
"Estonian","Gagauz",0.566666666666667,"Religion and belief"
"Gagauz","Gagauz",0,"Religion and belief"
"Latvian","Gagauz",0.386666666666667,"Religion and belief"
"Vepsian","Gagauz",0.303333333333334,"Religion and belief"
"Czech","Gagauz",0.403333333333333,"Religion and belief"
"Bulgarian","Gagauz",0.26,"Religion and belief"
"Lithuanian","Gagauz",0.393333333333333,"Religion and belief"
"Kalmyk","Gagauz",0.573333333333333,"Religion and belief"
"Armenian","Gagauz",0.433333333333333,"Religion and belief"
"Kurdish (Sorani)","Gagauz",0.63,"Religion and belief"
"Abkhazian","Gagauz",0.57,"Religion and belief"
"Turkish","Gagauz",0.61,"Religion and belief"
"Hebrew","Gagauz",0.636666666666667,"Religion and belief"
"Eastern Punjabi","Gagauz",0.433333333333333,"Religion and belief"
"Kazakh","Gagauz",0.773333333333333,"Religion and belief"
"Sakha","Gagauz",0.596666666666667,"Religion and belief"
"Korean","Gagauz",0.553333333333333,"Religion and belief"
"Nuosu","Gagauz",0.61,"Religion and belief"
"Japanese","Gagauz",0.476666666666667,"Religion and belief"
"Tibetan","Gagauz",0.59,"Religion and belief"
"Bengali","Gagauz",0.593333333333334,"Religion and belief"
"Kashmiri","Gagauz",0.596666666666667,"Religion and belief"
"Telugu","Gagauz",0.59,"Religion and belief"
"Tamil","Gagauz",0.51,"Religion and belief"
"Malayalam","Gagauz",0.643333333333333,"Religion and belief"
"Burmese","Gagauz",0.556666666666667,"Religion and belief"
"Vietnamese","Gagauz",0.636666666666667,"Religion and belief"
"Khmer","Gagauz",0.603333333333333,"Religion and belief"
"Malay","Gagauz",0.596666666666667,"Religion and belief"
"Thai","Gagauz",0.47,"Religion and belief"
"Cebuano","Gagauz",0.483333333333333,"Religion and belief"
"Banyumasan","Gagauz",0.803333333333333,"Religion and belief"
"Minangkabau","Gagauz",0.81,"Religion and belief"
"Chamorro","Gagauz",0.263333333333333,"Religion and belief"
"Samoan","Gagauz",0.81,"Religion and belief"
"Tongan","Gagauz",0.81,"Religion and belief"
"Maori","Gagauz",0.636666666666667,"Religion and belief"
"Hawaiian","Gagauz",0.786666666666667,"Religion and belief"
"Inupiak","Gagauz",0.43,"Religion and belief"
"Cheyenne","Gagauz",0.596666666666667,"Religion and belief"
"Choctaw","Gagauz",0.59,"Religion and belief"
"Muscogee","Gagauz",0.646666666666667,"Religion and belief"
"Cherokee","Gagauz",0.62,"Religion and belief"
"Navajo","Gagauz",0.636666666666667,"Religion and belief"
"Haitian","Gagauz",0.493333333333333,"Religion and belief"
"Aymara","Gagauz",0.33,"Religion and belief"
"Guarani","Gagauz",0.603333333333334,"Religion and belief"
"Herero","Latvian",0.89,"Religion and belief"
"Zulu","Latvian",0.753333333333333,"Religion and belief"
"Tswana","Latvian",0.733333333333333,"Religion and belief"
"Ndonga","Latvian",0.926666666666667,"Religion and belief"
"Swati","Latvian",0.903333333333333,"Religion and belief"
"Tsonga","Latvian",0.826666666666667,"Religion and belief"
"Venda","Latvian",0.963333333333333,"Religion and belief"
"Kongo","Latvian",0.943333333333333,"Religion and belief"
"Kikuyu","Latvian",0.89,"Religion and belief"
"Luganda","Latvian",0.783333333333333,"Religion and belief"
"Kinyarwanda","Latvian",0.496666666666667,"Religion and belief"
"Kirundi","Latvian",0.47,"Religion and belief"
"Igbo","Latvian",0.806666666666667,"Religion and belief"
"Bambara","Latvian",0.82,"Religion and belief"
"Amharic","Latvian",0.476666666666667,"Religion and belief"
"Kanuri","Latvian",0.606666666666667,"Religion and belief"
"Wolof","Latvian",0.643333333333334,"Religion and belief"
"Egyptian Arabic","Latvian",0.456666666666667,"Religion and belief"
"Kabyle","Latvian",0.536666666666667,"Religion and belief"
"Neapolitan","Latvian",0.46,"Religion and belief"
"Spanish","Latvian",0.26,"Religion and belief"
"English","Latvian",0.383333333333333,"Religion and belief"
"French","Latvian",0.233333333333333,"Religion and belief"
"Dutch","Latvian",0.436666666666667,"Religion and belief"
"Icelandic","Latvian",0.39,"Religion and belief"
"Irish","Latvian",0.226666666666667,"Religion and belief"
"Serbian","Latvian",0.263333333333333,"Religion and belief"
"Russian","Latvian",0.4,"Religion and belief"
"Bashkir","Latvian",0.43,"Religion and belief"
"Chuvash","Latvian",0.39,"Religion and belief"
"Erzya","Latvian",0.423333333333333,"Religion and belief"
"Estonian","Latvian",0.39,"Religion and belief"
"Gagauz","Latvian",0.386666666666667,"Religion and belief"
"Latvian","Latvian",0,"Religion and belief"
"Vepsian","Latvian",0.383333333333333,"Religion and belief"
"Czech","Latvian",0.336666666666667,"Religion and belief"
"Bulgarian","Latvian",0.273333333333333,"Religion and belief"
"Lithuanian","Latvian",0.293333333333333,"Religion and belief"
"Kalmyk","Latvian",0.566666666666667,"Religion and belief"
"Armenian","Latvian",0.406666666666667,"Religion and belief"
"Kurdish (Sorani)","Latvian",0.453333333333333,"Religion and belief"
"Abkhazian","Latvian",0.403333333333333,"Religion and belief"
"Turkish","Latvian",0.44,"Religion and belief"
"Hebrew","Latvian",0.456666666666667,"Religion and belief"
"Eastern Punjabi","Latvian",0.25,"Religion and belief"
"Kazakh","Latvian",0.75,"Religion and belief"
"Sakha","Latvian",0.633333333333334,"Religion and belief"
"Korean","Latvian",0.61,"Religion and belief"
"Nuosu","Latvian",0.62,"Religion and belief"
"Japanese","Latvian",0.393333333333333,"Religion and belief"
"Tibetan","Latvian",0.53,"Religion and belief"
"Bengali","Latvian",0.606666666666667,"Religion and belief"
"Kashmiri","Latvian",0.6,"Religion and belief"
"Telugu","Latvian",0.61,"Religion and belief"
"Tamil","Latvian",0.46,"Religion and belief"
"Malayalam","Latvian",0.55,"Religion and belief"
"Burmese","Latvian",0.606666666666667,"Religion and belief"
"Vietnamese","Latvian",0.49,"Religion and belief"
"Khmer","Latvian",0.46,"Religion and belief"
"Malay","Latvian",0.466666666666667,"Religion and belief"
"Thai","Latvian",0.573333333333333,"Religion and belief"
"Cebuano","Latvian",0.36,"Religion and belief"
"Banyumasan","Latvian",0.623333333333334,"Religion and belief"
"Minangkabau","Latvian",0.74,"Religion and belief"
"Chamorro","Latvian",0.216666666666667,"Religion and belief"
"Samoan","Latvian",0.81,"Religion and belief"
"Tongan","Latvian",0.776666666666667,"Religion and belief"
"Maori","Latvian",0.66,"Religion and belief"
"Hawaiian","Latvian",0.803333333333333,"Religion and belief"
"Inupiak","Latvian",0.55,"Religion and belief"
"Cheyenne","Latvian",0.466666666666667,"Religion and belief"
"Choctaw","Latvian",0.553333333333333,"Religion and belief"
"Muscogee","Latvian",0.646666666666667,"Religion and belief"
"Cherokee","Latvian",0.636666666666667,"Religion and belief"
"Navajo","Latvian",0.623333333333334,"Religion and belief"
"Haitian","Latvian",0.5,"Religion and belief"
"Aymara","Latvian",0.42,"Religion and belief"
"Guarani","Latvian",0.55,"Religion and belief"
"Herero","Vepsian",0.91,"Religion and belief"
"Zulu","Vepsian",0.743333333333333,"Religion and belief"
"Tswana","Vepsian",0.653333333333334,"Religion and belief"
"Ndonga","Vepsian",0.933333333333333,"Religion and belief"
"Swati","Vepsian",0.93,"Religion and belief"
"Tsonga","Vepsian",0.836666666666667,"Religion and belief"
"Venda","Vepsian",0.806666666666667,"Religion and belief"
"Kongo","Vepsian",0.953333333333333,"Religion and belief"
"Kikuyu","Vepsian",0.963333333333333,"Religion and belief"
"Luganda","Vepsian",0.806666666666667,"Religion and belief"
"Kinyarwanda","Vepsian",0.653333333333334,"Religion and belief"
"Kirundi","Vepsian",0.663333333333334,"Religion and belief"
"Igbo","Vepsian",0.776666666666667,"Religion and belief"
"Bambara","Vepsian",0.813333333333333,"Religion and belief"
"Amharic","Vepsian",0.64,"Religion and belief"
"Kanuri","Vepsian",0.643333333333334,"Religion and belief"
"Wolof","Vepsian",0.64,"Religion and belief"
"Egyptian Arabic","Vepsian",0.633333333333334,"Religion and belief"
"Kabyle","Vepsian",0.586666666666667,"Religion and belief"
"Neapolitan","Vepsian",0.466666666666667,"Religion and belief"
"Spanish","Vepsian",0.43,"Religion and belief"
"English","Vepsian",0.3,"Religion and belief"
"French","Vepsian",0.386666666666667,"Religion and belief"
"Dutch","Vepsian",0.433333333333333,"Religion and belief"
"Icelandic","Vepsian",0.39,"Religion and belief"
"Irish","Vepsian",0.386666666666667,"Religion and belief"
"Serbian","Vepsian",0.41,"Religion and belief"
"Russian","Vepsian",0.37,"Religion and belief"
"Bashkir","Vepsian",0.576666666666667,"Religion and belief"
"Chuvash","Vepsian",0.386666666666667,"Religion and belief"
"Erzya","Vepsian",0.233333333333333,"Religion and belief"
"Estonian","Vepsian",0.596666666666667,"Religion and belief"
"Gagauz","Vepsian",0.303333333333334,"Religion and belief"
"Latvian","Vepsian",0.383333333333333,"Religion and belief"
"Vepsian","Vepsian",0,"Religion and belief"
"Czech","Vepsian",0.406666666666667,"Religion and belief"
"Bulgarian","Vepsian",0.3,"Religion and belief"
"Lithuanian","Vepsian",0.38,"Religion and belief"
"Kalmyk","Vepsian",0.543333333333333,"Religion and belief"
"Armenian","Vepsian",0.433333333333333,"Religion and belief"
"Kurdish (Sorani)","Vepsian",0.61,"Religion and belief"
"Abkhazian","Vepsian",0.57,"Religion and belief"
"Turkish","Vepsian",0.59,"Religion and belief"
"Hebrew","Vepsian",0.633333333333334,"Religion and belief"
"Eastern Punjabi","Vepsian",0.42,"Religion and belief"
"Kazakh","Vepsian",0.77,"Religion and belief"
"Sakha","Vepsian",0.593333333333334,"Religion and belief"
"Korean","Vepsian",0.55,"Religion and belief"
"Nuosu","Vepsian",0.606666666666667,"Religion and belief"
"Japanese","Vepsian",0.473333333333333,"Religion and belief"
"Tibetan","Vepsian",0.586666666666667,"Religion and belief"
"Bengali","Vepsian",0.583333333333334,"Religion and belief"
"Kashmiri","Vepsian",0.633333333333334,"Religion and belief"
"Telugu","Vepsian",0.586666666666667,"Religion and belief"
"Tamil","Vepsian",0.513333333333333,"Religion and belief"
"Malayalam","Vepsian",0.636666666666667,"Religion and belief"
"Burmese","Vepsian",0.553333333333333,"Religion and belief"
"Vietnamese","Vepsian",0.633333333333334,"Religion and belief"
"Khmer","Vepsian",0.596666666666667,"Religion and belief"
"Malay","Vepsian",0.593333333333334,"Religion and belief"
"Thai","Vepsian",0.466666666666667,"Religion and belief"
"Cebuano","Vepsian",0.466666666666667,"Religion and belief"
"Banyumasan","Vepsian",0.8,"Religion and belief"
"Minangkabau","Vepsian",0.8,"Religion and belief"
"Chamorro","Vepsian",0.3,"Religion and belief"
"Samoan","Vepsian",0.806666666666667,"Religion and belief"
"Tongan","Vepsian",0.806666666666667,"Religion and belief"
"Maori","Vepsian",0.633333333333334,"Religion and belief"
"Hawaiian","Vepsian",0.783333333333333,"Religion and belief"
"Inupiak","Vepsian",0.466666666666667,"Religion and belief"
"Cheyenne","Vepsian",0.633333333333334,"Religion and belief"
"Choctaw","Vepsian",0.573333333333333,"Religion and belief"
"Muscogee","Vepsian",0.683333333333333,"Religion and belief"
"Cherokee","Vepsian",0.616666666666667,"Religion and belief"
"Navajo","Vepsian",0.633333333333334,"Religion and belief"
"Haitian","Vepsian",0.486666666666667,"Religion and belief"
"Aymara","Vepsian",0.163333333333333,"Religion and belief"
"Guarani","Vepsian",0.59,"Religion and belief"
"Herero","Czech",0.886666666666667,"Religion and belief"
"Zulu","Czech",0.75,"Religion and belief"
"Tswana","Czech",0.716666666666667,"Religion and belief"
"Ndonga","Czech",0.913333333333333,"Religion and belief"
"Swati","Czech",0.923333333333333,"Religion and belief"
"Tsonga","Czech",0.816666666666667,"Religion and belief"
"Venda","Czech",0.966666666666667,"Religion and belief"
"Kongo","Czech",0.926666666666667,"Religion and belief"
"Kikuyu","Czech",0.866666666666667,"Religion and belief"
"Luganda","Czech",0.743333333333334,"Religion and belief"
"Kinyarwanda","Czech",0.546666666666667,"Religion and belief"
"Kirundi","Czech",0.516666666666667,"Religion and belief"
"Igbo","Czech",0.756666666666667,"Religion and belief"
"Bambara","Czech",0.826666666666667,"Religion and belief"
"Amharic","Czech",0.526666666666667,"Religion and belief"
"Kanuri","Czech",0.593333333333333,"Religion and belief"
"Wolof","Czech",0.576666666666667,"Religion and belief"
"Egyptian Arabic","Czech",0.51,"Religion and belief"
"Kabyle","Czech",0.533333333333333,"Religion and belief"
"Neapolitan","Czech",0.376666666666667,"Religion and belief"
"Spanish","Czech",0.316666666666667,"Religion and belief"
"English","Czech",0.373333333333333,"Religion and belief"
"French","Czech",0.313333333333333,"Religion and belief"
"Dutch","Czech",0.43,"Religion and belief"
"Icelandic","Czech",0.376666666666667,"Religion and belief"
"Irish","Czech",0.316666666666667,"Religion and belief"
"Serbian","Czech",0.32,"Religion and belief"
"Russian","Czech",0.363333333333333,"Religion and belief"
"Bashkir","Czech",0.513333333333333,"Religion and belief"
"Chuvash","Czech",0.366666666666667,"Religion and belief"
"Erzya","Czech",0.436666666666667,"Religion and belief"
"Estonian","Czech",0.483333333333333,"Religion and belief"
"Gagauz","Czech",0.403333333333333,"Religion and belief"
"Latvian","Czech",0.336666666666667,"Religion and belief"
"Vepsian","Czech",0.406666666666667,"Religion and belief"
"Czech","Czech",0,"Religion and belief"
"Bulgarian","Czech",0.34,"Religion and belief"
"Lithuanian","Czech",0.333333333333333,"Religion and belief"
"Kalmyk","Czech",0.536666666666667,"Religion and belief"
"Armenian","Czech",0.413333333333333,"Religion and belief"
"Kurdish (Sorani)","Czech",0.486666666666667,"Religion and belief"
"Abkhazian","Czech",0.46,"Religion and belief"
"Turkish","Czech",0.476666666666667,"Religion and belief"
"Hebrew","Czech",0.51,"Religion and belief"
