"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"da","es","Emotions and values",0.242416279884636,71,NA
"lt","is","Miscellaneous function words",0.242421681851943,20,NA
"et","pl","Emotions and values",0.242468794285395,65,NA
"fr","it","Sense perception",0.242488581591113,70,NA
"es","pt","Clothing and grooming",0.242489496196363,37,NA
"pl","ja","Possession",0.24249345742864,7,NA
"hr","sv","The physical world",0.242521122116423,113,NA
"fa","it","Emotions and values",0.24252365003678,63,NA
"lt","tr","Possession",0.242554633538189,39,0.535454545454546
"fi","hr","The physical world",0.242565266816147,101,NA
"sk","tr","The body",0.2425933774713,102,NA
"pt","he","The body",0.242607616177529,106,NA
"ca","it","Food and drink",0.242625017669372,37,NA
"no","nl","Food and drink",0.242630307508462,44,NA
"fi","it","Food and drink",0.24265841669112,47,NA
"hr","uk","Sense perception",0.242664928205999,49,NA
"fa","ar","Modern world",0.242677871830437,38,NA
"cs","uk","Speech and language",0.242678788109826,26,NA
"uk","pt","Miscellaneous function words",0.242711504381369,15,NA
"da","en","Spatial relations",0.242729895973609,93,NA
"hu","it","Clothing and grooming",0.242758154079303,35,NA
"nl","pt","Motion",0.242765155192214,96,NA
"bg","it","Basic actions and technology",0.242796443462453,147,NA
"it","eu","Cognition",0.242806954730883,34,NA
"cs","da","Basic actions and technology",0.24282283606316,143,NA
"ru","no","Possession",0.242853797708536,28,NA
"da","tr","Speech and language",0.242853814883164,30,NA
"lv","de","Possession",0.242873096347706,8,NA
"de","tr","Emotions and values",0.242874604667739,38,NA
"fa","ar","Possession",0.242891968609609,23,NA
"hu","it","Modern world",0.242898636508637,40,NA
"sk","sv","Clothing and grooming",0.242902672914905,33,NA
"el","da","Spatial relations",0.242911694570654,90,NA
"lt","en","Sense perception",0.242915923019056,53,NA
"da","en","Cognition",0.242919185691686,28,NA
"et","lv","Miscellaneous function words",0.242924212586839,22,NA
"hu","sq","Food and drink",0.24292946883102,44,NA
"hr","lt","Possession",0.242958660944148,39,NA
"bg","da","Miscellaneous function words",0.242962736483533,18,NA
"sk","pt","The body",0.243057520042921,113,NA
"sk","sv","Miscellaneous function words",0.243072666126405,18,NA
"fi","no","Emotions and values",0.24310239826702,75,NA
"sv","pt","Agriculture and vegetation",0.243137072295478,33,NA
"es","ko","Kinship",0.243137203441275,24,0.526428571428571
"et","sv","Basic actions and technology",0.243147581919153,151,NA
"bg","sk","Social and political relations",0.243149748903808,38,NA
"de","it","Emotions and values",0.243150932086588,33,NA
"sk","pt","Possession",0.243152084001228,35,NA
"sv","it","Cognition",0.243156201775982,34,NA
"sk","pt","The physical world",0.243180929809981,86,NA
"bg","sv","Emotions and values",0.243204968851093,75,NA
"nl","ar","Social and political relations",0.243224355783855,33,NA
"ru","en","Emotions and values",0.243230288123504,52,0.689333333333333
"it","eu","Social and political relations",0.243231659115307,34,NA
"sk","sv","Basic actions and technology",0.243247758530817,153,NA
"es","ar","Speech and language",0.243248284906157,33,NA
"fi","sk","Basic actions and technology",0.243250615691587,160,NA
"hr","it","Speech and language",0.243267583403959,30,NA
"cs","he","Emotions and values",0.243277073937767,59,0.606666666666667
"fi","fa","Speech and language",0.243277645908609,18,NA
"lt","de","The physical world",0.243287780257184,13,NA
"et","he","The body",0.243416746275254,101,NA
"fa","sk","Modern world",0.243420859444588,43,NA
"de","ro","Speech and language",0.243434353243365,17,NA
"lv","de","Time",0.243462019613615,34,NA
"hu","lt","Sense perception",0.243468410117317,62,NA
"hr","no","Sense perception",0.243478719429576,64,NA
"sv","pt","Clothing and grooming",0.243515913920768,35,NA
"cs","lt","Spatial relations",0.243518446436572,115,NA
"pl","lt","Social and political relations",0.243613223711257,40,NA
"cs","ro","Cognition",0.243613418732344,30,NA
"ru","no","Food and drink",0.243623838182869,45,NA
"no","de","Speech and language",0.243651932782649,15,NA
"sv","de","Emotions and values",0.243679939001364,38,NA
"ru","en","Basic actions and technology",0.243695659688454,128,0.73625
"hr","nl","Basic actions and technology",0.243751965381865,184,NA
"hr","sv","Basic actions and technology",0.243761731929916,172,NA
"lt","es","Possession",0.243767826244595,41,0.337954545454545
"lv","cs","Motion",0.243819153231358,9,NA
"et","de","Possession",0.243825977639125,23,NA
"nl","ar","Food and drink",0.243829421614651,48,NA
"ru","ar","Modern world",0.243849361785377,31,NA
"ro","ar","Social and political relations",0.243851466967291,39,NA
"uk","ru","Basic actions and technology",0.243865418025216,98,0.694583333333334
"bg","no","The body",0.2439165948278,118,NA
"hu","sk","Clothing and grooming",0.243916945014011,35,NA
"cs","ro","The physical world",0.24392074214849,95,NA
"cs","no","The body",0.243925040644079,103,NA
"fr","he","Food and drink",0.243928305100423,53,NA
"lt","it","Cognition",0.243937630145756,34,NA
"hr","fr","Social and political relations",0.244024984922572,48,NA
"pt","it","The physical world",0.244026042683195,99,NA
"lv","de","Basic actions and technology",0.244045283563586,29,NA
"fa","uk","Motion",0.244045709230227,40,NA
"fa","ro","Clothing and grooming",0.244047106133514,28,NA
"hu","uk","Kinship",0.244069756678605,33,0.161785714285714
"el","no","Spatial relations",0.244070371921894,89,NA
"fi","en","Basic actions and technology",0.244089742022586,142,NA
"da","es","The physical world",0.244104500026619,94,NA
"pl","sv","Possession",0.244110326485059,34,NA
"da","ar","Cognition",0.244139465566619,30,NA
"fi","it","Social and political relations",0.244156053433391,38,NA
"fa","fr","Modern world",0.244162052191418,45,NA
"da","it","Food and drink",0.244193259865469,47,NA
"lv","pt","Kinship",0.244210809639111,38,NA
"et","hr","Social and political relations",0.244283549014943,36,NA
"hr","ar","Food and drink",0.244286435620807,52,NA
"fi","cs","Social and political relations",0.244314885996735,35,NA
"el","sq","Motion",0.244348040950407,85,NA
"bg","pl","Social and political relations",0.244361797563553,33,NA
"no","es","Sense perception",0.24436183876146,56,NA
"de","fr","Possession",0.244362749978225,25,NA
"pl","pt","Possession",0.244386466410265,33,NA
"bg","pt","Clothing and grooming",0.244406164390245,39,NA
"el","lt","Sense perception",0.244429834384472,62,NA
"et","hr","Emotions and values",0.24444177303697,69,NA
"hu","sv","The body",0.244443593388226,120,NA
"nl","pt","Sense perception",0.244450799563818,65,NA
"no","sv","Cognition",0.244455661780652,32,NA
"fa","nl","Food and drink",0.24452055490407,36,NA
"cs","tr","Cognition",0.244552933015242,33,NA
"sv","es","Animals",0.244566145216573,50,NA
"sk","sv","The physical world",0.244572737690775,92,NA
"et","tr","Motion",0.244594862409464,68,NA
"fi","ko","Time",0.244609194472741,40,NA
"fa","ro","Cognition",0.244609271796656,29,NA
"sq","ar","Spatial relations",0.244621412990146,94,NA
"hu","pt","The body",0.244623855125586,127,NA
"hu","it","Speech and language",0.244672648141942,34,NA
"fi","hu","The body",0.244679330827039,128,NA
"et","sv","Sense perception",0.24470172395212,64,NA
"hr","sk","Clothing and grooming",0.244712829895729,35,NA
"bg","nl","The body",0.244718062741052,116,NA
"tr","he","Food and drink",0.244720210224232,47,NA
"hu","tr","Basic actions and technology",0.244744065431195,186,0.485
"tr","eu","Cognition",0.244769545337466,41,NA
"pl","tr","Agriculture and vegetation",0.244812731169952,27,NA
"de","it","Kinship",0.244840989323258,7,NA
"hr","cs","Modern world",0.24484162456874,35,NA
"sv","it","Agriculture and vegetation",0.244848485388683,27,NA
"fa","tr","Agriculture and vegetation",0.244856156463239,26,NA
"es","tr","Agriculture and vegetation",0.244856272614872,28,0.181818181818182
"tr","he","Cognition",0.244856280033383,40,NA
"hr","it","Cognition",0.244858418353028,31,NA
"nl","tr","The house",0.244884662738564,26,0.472727272727273
"fi","it","Cognition",0.244915777131707,41,NA
"sk","da","Miscellaneous function words",0.244923347609714,17,NA
"ro","tr","Emotions and values",0.244968816693689,93,NA
"cs","fr","Motion",0.244987100893319,75,NA
"cs","ca","Basic actions and technology",0.244991406283057,129,NA
"sk","da","Food and drink",0.245027298157707,49,NA
"hu","es","The house",0.245028800750644,26,0.557272727272727
"de","es","Motion",0.245044927220041,72,NA
"hr","sv","The house",0.24504803399763,26,NA
"ro","he","Sense perception",0.245077306198692,57,NA
"pl","fr","Possession",0.245081375187061,31,NA
"fi","sk","Social and political relations",0.245092188323614,41,NA
"ru","da","The body",0.245092327735538,101,NA
"fa","ar","Motion",0.245093327370493,50,NA
"ru","pt","The physical world",0.24510321169036,82,NA
"es","ko","Miscellaneous function words",0.245109053967532,13,NA
"hu","ar","Possession",0.245112452741071,35,NA
"hr","da","Emotions and values",0.245133796203564,63,NA
"da","de","Basic actions and technology",0.245141649645651,91,NA
"sq","sv","Kinship",0.245156599662812,31,NA
"hr","da","Food and drink",0.245159486336456,47,NA
"fa","bg","The body",0.245237218852712,113,NA
"de","es","Kinship",0.245244858118789,6,NA
"fa","es","Food and drink",0.245245365739314,41,NA
"ru","es","Speech and language",0.24526525710935,29,NA
"sq","ru","Sense perception",0.245294340627474,44,NA
"fi","es","Basic actions and technology",0.24533506764233,175,NA
"ru","fr","Basic actions and technology",0.245370397798555,147,0.721666666666666
"et","fr","Cognition",0.245394385733402,43,NA
"lt","ja","Possession",0.245396581798653,9,0.538863636363637
"hu","sk","The body",0.245406218682023,111,NA
"fa","es","Emotions and values",0.245446225697168,66,NA
"cs","nl","Possession",0.24545329747674,30,0.295454545454546
"de","es","Basic actions and technology",0.245479864119373,111,NA
"et","sv","Food and drink",0.245550338755304,49,NA
"pl","en","Emotions and values",0.245564269708434,55,NA
"no","he","Possession",0.245602110493751,28,NA
"en","tr","Spatial relations",0.245604107878129,104,NA
"bg","ro","Clothing and grooming",0.245638545514835,35,NA
"hr","fr","Speech and language",0.245656020905985,34,NA
"et","en","Speech and language",0.245694684743454,27,NA
"fr","he","Animals",0.245698634283588,51,NA
"da","nl","Clothing and grooming",0.245713635304315,31,NA
"hu","sv","Basic actions and technology",0.245733219316414,188,NA
"sk","lt","Spatial relations",0.245817537356131,128,NA
"no","es","The physical world",0.245843187330226,96,NA
"ru","ar","Basic actions and technology",0.245875226139277,150,NA
"fa","hr","Motion",0.245875880496409,42,NA
"ru","fr","Motion",0.245881703057906,77,NA
"sq","is","Miscellaneous function words",0.245905530615402,19,NA
"hu","it","Motion",0.245922108572115,102,NA
"fi","pl","Social and political relations",0.245926713674314,37,NA
"fr","ar","Animals",0.245972339235723,48,NA
"en","fr","Basic actions and technology",0.24598029592491,141,0.280416666666667
"et","tr","The house",0.245983853763043,25,0.597272727272727
"hr","ru","Modern world",0.246002555616169,32,NA
"sk","sv","Motion",0.246021141970696,72,NA
"hu","pt","Miscellaneous function words",0.24602393510935,17,NA
"ca","es","Basic actions and technology",0.246030222621346,142,NA
"fr","ko","Kinship",0.246068105563561,27,0.559999999999999
"fr","it","Cognition",0.246084204223138,38,NA
"sk","ko","Spatial relations",0.246088233867601,59,NA
"de","ca","Clothing and grooming",0.246118684904822,2,NA
"hu","fr","Sense perception",0.246125192802772,71,NA
"sk","en","The physical world",0.246177794089523,79,NA
"de","fr","Miscellaneous function words",0.24617979259995,13,NA
"fa","hr","Spatial relations",0.246186423282533,115,NA
"fi","sk","Possession",0.246224011178809,34,NA
"sq","fr","Speech and language",0.246254657332743,33,NA
"nl","pt","The body",0.246254686080407,116,NA
"hu","pt","Spatial relations",0.246257494557361,127,NA
"da","nl","The body",0.24632749649418,103,NA
"sv","it","Speech and language",0.246330643399175,30,NA
"sv","en","The house",0.246332468910335,21,NA
"fa","en","The body",0.246337071044509,94,NA
"fr","es","Basic actions and technology",0.246371574972863,174,0.19875
"hr","pt","The body",0.246407698850795,117,NA
"no","fr","Food and drink",0.246437294858752,50,NA
"bg","es","Speech and language",0.246446013591447,31,NA
"sv","tr","Spatial relations",0.246461616906666,121,NA
"es","ro","Possession",0.246466238242132,43,NA
"fa","es","Sense perception",0.246477392037171,59,NA
"sk","nl","Cognition",0.246480906984173,29,NA
"cs","fr","The body",0.246493880943889,96,NA
"sv","en","Social and political relations",0.246502034657479,32,NA
"nl","en","The house",0.246554594023653,21,0.533636363636363
"el","fr","Emotions and values",0.246577296613424,79,0.351333333333333
"it","tr","Emotions and values",0.246581721473023,77,NA
"sk","da","Spatial relations",0.246655397541774,112,NA
"ru","fr","The body",0.246664292674373,101,NA
"bg","it","Miscellaneous function words",0.246713632459469,25,NA
"bg","fr","Sense perception",0.246719106955501,69,NA
"fi","lt","Clothing and grooming",0.246748351302104,27,NA
"ru","is","Miscellaneous function words",0.246763067168029,15,NA
"bg","hr","Social and political relations",0.246779550849693,38,NA
"et","sv","Animals",0.24678303034424,49,NA
"hr","tr","Social and political relations",0.246794551201521,46,NA
"da","tr","Food and drink",0.246850722060007,46,NA
"bg","no","Possession",0.246857678823284,32,NA
"no","eu","Time",0.246866156278227,55,NA
"hr","cs","Clothing and grooming",0.246869561105796,33,NA
"nl","pt","Basic actions and technology",0.246894680520616,187,NA
"el","sv","Motion",0.246916543730216,79,NA
"ru","ro","The body",0.246960399293113,114,NA
"el","ro","Basic actions and technology",0.246961834642677,167,NA
"sv","it","Miscellaneous function words",0.246964851148415,20,NA
"ko","ar","Speech and language",0.24698469227809,14,NA
"et","pt","Possession",0.246998218475356,31,NA
"hu","en","Speech and language",0.247018980105942,30,NA
"hu","no","Miscellaneous function words",0.247035557719057,16,NA
"da","en","Emotions and values",0.247045980961679,54,NA
"en","es","Agriculture and vegetation",0.247080232973639,26,0.181818181818182
"et","lt","Possession",0.247103868479851,35,0.357045454545455
"pl","fr","Cognition",0.247106577617121,35,NA
"lt","ca","Kinship",0.247134535379686,33,NA
"hu","sq","Speech and language",0.247167160855458,32,NA
"nl","eu","Time",0.247169959355817,78,NA
"uk","sv","Kinship",0.247182118896066,26,NA
"hr","en","Social and political relations",0.247188866215004,35,NA
"es","ko","Motion",0.24719537876822,25,NA
"fa","bg","The house",0.247196791872709,24,NA
"hu","fr","Possession",0.247233984694992,35,0.318181818181818
"nl","ar","Motion",0.247237220688649,92,NA
"pt","it","Social and political relations",0.247241983352655,41,NA
"no","it","Cognition",0.247275614425016,32,NA
"en","it","Basic actions and technology",0.247285558461097,128,NA
"et","pl","The physical world",0.247298502118741,82,NA
"et","hr","Animals",0.247299553438074,54,NA
"no","da","Cognition",0.247338016510552,31,NA
"fi","sk","Miscellaneous function words",0.247399070720062,22,NA
"sv","pt","Spatial relations",0.247399713533926,110,NA
"lv","de","The physical world",0.247412101279134,9,NA
"hr","tr","Cognition",0.247418996229725,39,NA
"hu","nl","The physical world",0.247446998294144,105,0.493333333333333
"et","lv","Kinship",0.24754309449541,31,0.35
"ru","no","Cognition",0.247552480488397,33,NA
"bg","tr","Basic actions and technology",0.247553632038578,159,0.541666666666666
