"l1","l2","imputed_semantic_domain","local_alignment","comparison_count","cult.dist"
"hr","mn","Basic actions and technology",0.170217796018644,140,NA
"lv","uz","Clothing and grooming",0.170222757880376,14,NA
"ca","sah","Food and drink",0.170223889813156,25,NA
"os","pt","Animals",0.170229680542285,20,NA
"hy","uz","Clothing and grooming",0.170229726563176,13,NA
"ps","sv","Modern world",0.170230407238777,27,NA
"ku","tr","The body",0.1702539053706,76,NA
"hi","os","Modern world",0.170254994200253,29,NA
"it","sah","Food and drink",0.170257325697808,26,NA
"br","kn","Modern world",0.170261756380359,21,NA
"fr","ja","Basic actions and technology",0.170262342063863,125,0.559583333333333
"hy","ce","Animals",0.170263631694989,29,NA
"ml","te","Food and drink",0.170264037509836,25,NA
"bn","ps","Food and drink",0.170269471869672,19,NA
"cy","eu","Sense perception",0.170273807899858,53,NA
"bn","ko","Clothing and grooming",0.170281015556052,11,NA
"hy","de","Agriculture and vegetation",0.170282241321159,2,NA
"sk","ja","Possession",0.17028883561959,22,NA
"tr","te","Modern world",0.170294430640473,24,NA
"cy","ja","The body",0.170295622393207,84,NA
"fi","ps","Social and political relations",0.170300014450289,27,NA
"ja","av","Sense perception",0.170313526321956,14,NA
"udm","it","Spatial relations",0.170318043543442,57,NA
"mrj","tt","Possession",0.170325880394172,12,NA
"ga","cv","Time",0.170331126694701,15,NA
"mrj","av","Cognition",0.170331275905074,11,NA
"fa","lez","Modern world",0.170332817370283,28,NA
"cy","ar","Food and drink",0.170335799566154,46,NA
"ml","te","Possession",0.170364202382944,14,0.352272727272727
"ps","eu","Emotions and values",0.17036478590792,50,NA
"sk","ar","Possession",0.170372084952028,33,NA
"ps","es","Modern world",0.170373211304557,27,NA
"de","ja","Motion",0.170375863450993,50,NA
"hr","ml","Basic actions and technology",0.170390772597297,91,NA
"ps","cv","The physical world",0.170391333317368,13,NA
"ba","av","Sense perception",0.170397295419472,20,NA
"bn","tt","Sense perception",0.170415599251488,43,NA
"fi","tt","The body",0.170417622646475,107,NA
"ku","ro","Motion",0.170422654623214,39,NA
"fr","mn","Basic actions and technology",0.170432890584256,140,NA
"ku","ka","Food and drink",0.170439238349003,27,NA
"os","cs","Cognition",0.170470655072234,12,NA
"eu","zh","Agriculture and vegetation",0.170474653428385,21,NA
"br","he","Modern world",0.170478807005037,24,NA
"sah","kn","Food and drink",0.170478936046364,20,NA
"udm","tt","Possession",0.170488986278259,19,NA
"mrj","sq","Basic actions and technology",0.170490842219074,29,NA
"et","sq","The body",0.170493681669182,96,NA
"mrj","kk","Food and drink",0.17050193934079,21,NA
"sk","sah","The physical world",0.1705087998104,68,NA
"vep","uz","Agriculture and vegetation",0.170510881419523,8,NA
"sq","zh","Social and political relations",0.170519582190731,33,0.636153846153846
"da","zh","Motion",0.170520523046975,60,NA
"sk","lbe","Agriculture and vegetation",0.170526131073867,6,NA
"os","sq","Social and political relations",0.170530660269021,15,0.699615384615385
"lv","el","Basic actions and technology",0.170530743406414,49,0.606666666666667
"lv","kk","Basic actions and technology",0.170531740072509,52,0.75
"ga","br","Miscellaneous function words",0.170536010677918,12,NA
"el","la","Speech and language",0.170566949564963,26,NA
"fa","mn","Agriculture and vegetation",0.170572611988038,25,NA
"az","ja","Social and political relations",0.170575982134338,30,NA
"cy","ba","Food and drink",0.170578034178233,30,NA
"vep","hu","Emotions and values",0.170578283087305,15,0.510666666666667
"kk","ce","Spatial relations",0.170581416478976,69,NA
"sv","la","Speech and language",0.170584176684374,26,NA
"cy","ka","Possession",0.170591452463605,22,NA
"nl","ga","Speech and language",0.170595914301078,26,NA
"be","az","Motion",0.170603374872979,45,NA
"cy","eu","Motion",0.170616186086448,56,NA
"et","ml","Clothing and grooming",0.17061672143035,16,NA
"tt","cv","Speech and language",0.170628181702778,10,NA
"kk","mn","The physical world",0.170628246958315,89,NA
"hy","te","Speech and language",0.170630538730706,20,NA
"la","zh","Speech and language",0.170647725290987,26,NA
"hu","ml","Modern world",0.170651418993823,22,NA
"mdf","myv","Social and political relations",0.170656394892644,8,NA
"ba","ta","Spatial relations",0.170657214239275,71,NA
"ku","sv","Speech and language",0.1706594514726,19,NA
"fr","ml","Basic actions and technology",0.170666345893398,90,0.460416666666667
"vep","te","Possession",0.170666527287269,6,0.483409090909091
"uz","lez","Motion",0.170679027470599,2,NA
"hu","ja","Motion",0.170681383028469,70,NA
"ps","uk","Cognition",0.17068434307633,21,NA
"is","br","Emotions and values",0.170696984820146,39,NA
"os","ba","Spatial relations",0.170705257814661,44,NA
"ku","uz","Sense perception",0.170710081669411,26,NA
"be","ga","The physical world",0.170721082602773,87,0.435
"ku","he","Kinship",0.170722144073059,29,NA
"udm","uz","Agriculture and vegetation",0.170722853417854,9,NA
"en","ga","Possession",0.170725353468178,29,0.464772727272727
"os","el","Spatial relations",0.170725803997101,38,NA
"de","ba","Animals",0.170736794317727,1,NA
"cy","kk","Spatial relations",0.170738979352098,95,NA
"el","sah","Clothing and grooming",0.170746017594051,17,NA
"sq","sk","Basic actions and technology",0.17074632345937,120,NA
"br","ba","Animals",0.170751331620096,35,NA
"mhr","kk","Cognition",0.170752905084854,11,NA
"ps","cs","Modern world",0.170758036466654,26,NA
"mrj","lt","Modern world",0.170763569808791,17,NA
"vep","mn","Clothing and grooming",0.170769627104701,8,NA
"ga","az","Modern world",0.170771990283167,32,NA
"en","ba","Possession",0.17078512388764,24,0.577727272727273
"hy","ga","Possession",0.17078902070682,29,0.396590909090909
"vep","la","Spatial relations",0.170796585611158,47,NA
"ba","ml","Basic actions and technology",0.17080085851597,63,0.572916666666667
"hr","br","Agriculture and vegetation",0.170801777360467,17,NA
"mrj","az","Emotions and values",0.170801926514353,20,NA
"mhr","ga","Cognition",0.170802511418746,11,NA
"mhr","az","Quantity",0.170813081277556,11,NA
"is","az","The physical world",0.170814992257429,77,NA
"kv","kk","Kinship",0.170818647763044,14,NA
"fi","ba","Social and political relations",0.170819047851862,34,NA
"uk","xal","Animals",0.170828551842995,16,NA
"nl","tt","The physical world",0.170834502824316,80,0.788333333333333
"ko","zh","Cognition",0.170835048498314,21,NA
"en","zh","Spatial relations",0.17083538563899,73,NA
"sv","cy","Sense perception",0.170837285145258,57,NA
"uz","he","Motion",0.170838013941919,5,NA
"myv","ru","Basic actions and technology",0.17084757815007,28,0.717916666666666
"sk","ce","Clothing and grooming",0.170851331744946,21,NA
"os","ko","Basic actions and technology",0.170863603173658,24,0.402083333333333
"te","ar","Agriculture and vegetation",0.170867403367753,11,NA
"udm","ko","Time",0.170877080837821,43,NA
"uk","cy","Cognition",0.170883811765281,27,NA
"hy","ro","The house",0.170886788397478,24,NA
"tt","ko","Spatial relations",0.170889457700303,64,NA
"kk","mn","Miscellaneous function words",0.170894337874627,20,NA
"la","ro","The physical world",0.170894957853652,92,NA
"eu","zh","Emotions and values",0.170896018037637,50,NA
"tr","te","The house",0.170902489605852,22,0.343636363636364
"mhr","az","The physical world",0.170908546823901,19,NA
"sk","ga","Speech and language",0.17091148165125,29,NA
"hy","bg","The house",0.170924472341509,23,0.532727272727273
"hr","ga","Speech and language",0.170931010738854,28,NA
"pt","te","Motion",0.170931534497933,41,NA
"cs","ga","Emotions and values",0.17093967534633,51,0.476
"mrj","mn","Kinship",0.17094171155404,24,NA
"os","ba","Basic actions and technology",0.170949159267243,29,0.56125
"et","az","The house",0.170966204048044,20,NA
"ga","ka","Food and drink",0.170968193391494,29,NA
"ps","sq","Social and political relations",0.170981893391989,29,NA
"ku","az","Basic actions and technology",0.170983566682293,56,NA
"da","ba","Social and political relations",0.170984682433777,31,NA
"myv","kk","Motion",0.170987024510246,8,NA
"cv","mn","Sense perception",0.170987859170194,11,NA
"myv","lv","Modern world",0.170993019074983,15,NA
"hy","la","Emotions and values",0.1709961560432,58,0.531333333333333
"cy","az","Agriculture and vegetation",0.17099887263318,23,NA
"et","he","Motion",0.171000273425538,61,NA
"bg","mn","Basic actions and technology",0.171004105271209,124,NA
"hy","ba","The physical world",0.171025285710753,59,0.813333333333333
"no","zh","Clothing and grooming",0.17102781300057,29,NA
"ps","cs","Possession",0.171031980342814,21,NA
"no","lez","Cognition",0.171034103161902,17,NA
"ku","ro","Miscellaneous function words",0.171035145228024,12,NA
"et","br","Motion",0.171042176553627,44,NA
"udm","ku","Time",0.171046288309271,42,NA
"mhr","bg","Motion",0.171046814884999,1,NA
"la","lbe","Basic actions and technology",0.171054931659883,12,NA
"ba","ko","Emotions and values",0.171056232604045,33,0.716666666666667
"tr","te","Motion",0.171059541722213,35,NA
"ru","cy","Basic actions and technology",0.171081658223014,134,NA
"mrj","kv","Speech and language",0.171082948732113,12,NA
"ro","lbe","Basic actions and technology",0.171086271460744,14,NA
"ps","es","The body",0.171092533239516,85,NA
"sq","nl","Animals",0.171094679284891,42,NA
"la","ta","Cognition",0.171096073736643,19,NA
"kk","ml","Spatial relations",0.171099823106789,83,NA
"kk","he","Sense perception",0.171103581169138,47,NA
"hy","is","Motion",0.171104369700981,61,NA
"no","zh","Emotions and values",0.171104408864323,53,NA
"cy","uz","Basic actions and technology",0.171105737624382,42,NA
"ku","te","Cognition",0.171106932774254,15,NA
"sq","ru","Animals",0.171107011520021,40,NA
"la","ka","Animals",0.171112611585412,50,NA
"kk","cv","Sense perception",0.171113629212628,7,NA
"es","lez","Spatial relations",0.171113895720873,58,NA
"kk","tt","The physical world",0.171116677046584,78,0.756666666666667
"fa","lez","Spatial relations",0.171121022551563,67,NA
"ku","sv","Agriculture and vegetation",0.17112592130197,20,NA
"is","kn","Spatial relations",0.171126552381368,65,NA
"ka","zh","Social and political relations",0.171132052927187,29,NA
"ps","pt","Modern world",0.171132763877498,29,NA
"ka","zh","Speech and language",0.171135227782245,21,NA
"uk","la","Cognition",0.171153430648419,30,NA
"kn","ml","Emotions and values",0.171159413617732,30,NA
"ko","he","Motion",0.17116525561312,42,NA
"ps","cv","The body",0.171173953188397,25,NA
"uz","kn","The physical world",0.171176515413127,37,NA
"udm","uk","Modern world",0.17118102337839,12,NA
"hu","lez","Animals",0.171182518727318,24,NA
"sq","sv","The house",0.171185789764015,22,NA
"uz","lez","Quantity",0.171191903872593,17,NA
"sq","bg","Motion",0.171195090880315,51,NA
"udm","sq","Modern world",0.171198411754205,14,NA
"kv","es","Clothing and grooming",0.171205816025074,8,NA
"lez","ar","Sense perception",0.171217344431845,30,NA
"os","no","Speech and language",0.171218125369838,11,NA
"tt","ml","Social and political relations",0.171219958926733,25,0.63076923076923
"kk","ar","Agriculture and vegetation",0.171224179559348,24,NA
"lt","he","Animals",0.171224283489413,49,NA
"myv","hy","Basic actions and technology",0.171224402732772,35,0.534583333333333
"da","sah","Modern world",0.171242675882915,25,NA
"uk","xal","Quantity",0.171246170383398,23,NA
"lv","no","Possession",0.171247515664808,9,NA
"udm","os","Modern world",0.171247678804035,10,NA
"sv","ta","The house",0.171249947108699,19,NA
"vep","te","The physical world",0.171254846719462,35,0.666666666666666
"hu","os","Modern world",0.171254887869588,22,NA
"is","cv","Sense perception",0.171264123314088,5,NA
"az","ja","Clothing and grooming",0.171276461364717,28,NA
"kv","tt","Speech and language",0.171278810792568,13,NA
"cs","ml","Agriculture and vegetation",0.171279605267133,19,0.272727272727273
"fi","is","Basic actions and technology",0.17128717136434,139,NA
"hy","mn","Emotions and values",0.171291913318961,57,NA
"uz","ba","Cognition",0.171297054402983,12,NA
"fi","ce","Basic actions and technology",0.171298915361416,106,NA
"uz","ml","Speech and language",0.171303012534613,10,NA
"fi","udm","Emotions and values",0.171307721863479,24,NA
"cs","uz","The house",0.171310734349223,15,NA
"os","cy","Basic actions and technology",0.171324543366722,35,NA
"hy","cy","Clothing and grooming",0.171328143535402,24,NA
"cy","ml","Food and drink",0.171334882290281,29,NA
"de","lez","Cognition",0.171336659298087,12,NA
"sq","no","Clothing and grooming",0.17134816764667,25,NA
"hr","ro","The house",0.171354217280342,28,NA
"myv","el","Agriculture and vegetation",0.171364684452223,21,0.272727272727273
"myv","hy","Cognition",0.171375762934469,17,NA
"en","cy","Motion",0.171385792835424,61,NA
"ps","da","Miscellaneous function words",0.17139006742095,12,NA
"fr","ab","Quantity",0.171394145502845,15,NA
"la","az","Sense perception",0.171394282071618,48,NA
"ga","kk","Animals",0.171394835818298,44,NA
"da","ml","Agriculture and vegetation",0.171395828966716,19,NA
"cs","zh","Social and political relations",0.171399933211412,29,0.422307692307692
"bg","lez","Emotions and values",0.171404758294713,32,NA
"sq","ml","Speech and language",0.171407586227683,19,NA
"ka","he","Agriculture and vegetation",0.171409346261455,24,NA
"mdf","es","Speech and language",0.171412462922126,8,NA
"be","he","Emotions and values",0.171418835122367,49,0.57
"mrj","te","Agriculture and vegetation",0.171423589230889,9,NA
"mhr","no","Food and drink",0.171428312275578,8,NA
"os","cs","Animals",0.171442849443023,21,NA
"myv","sq","Possession",0.171447649282089,12,0.498863636363636
"et","uz","Modern world",0.171448694277499,25,NA
"kv","hi","Emotions and values",0.171455878705373,27,NA
"ca","ce","Possession",0.171462603379693,25,NA
"ps","sv","Basic actions and technology",0.171486839465622,70,NA
"ku","ga","Sense perception",0.171487986755912,38,NA
"udm","is","Speech and language",0.17148803240484,16,NA
"mdf","bg","Possession",0.171490994283311,7,NA
"sq","sah","Miscellaneous function words",0.171491219510684,19,NA
"te","ar","Motion",0.171498373202469,37,NA
"mdf","ml","Possession",0.171500209958423,8,NA
"is","cy","Possession",0.171511291952952,27,NA
"vep","lv","Spatial relations",0.171518219697954,48,NA
"ps","ro","Cognition",0.171520795796828,29,NA
"pt","cv","Spatial relations",0.171522114905924,26,NA
"ku","es","Agriculture and vegetation",0.171524399125163,19,NA
"kk","he","Speech and language",0.171527666141591,25,NA
"myv","eu","Motion",0.171531925798264,6,NA
"de","la","Social and political relations",0.171534262495467,11,NA
"hu","zh","The house",0.171545875581896,21,0.468181818181818
"mn","te","The body",0.171550427939052,75,NA
"ps","be","Spatial relations",0.171554377324824,74,NA
"ba","ar","Motion",0.171555941663891,62,NA
"ja","he","Emotions and values",0.17156498964111,48,0.566666666666667
"is","eu","Emotions and values",0.171565387216377,51,NA
"myv","el","Basic actions and technology",0.17157391713656,35,0.7725
"vep","av","Kinship",0.171574288504869,20,NA
"no","ja","Motion",0.171577119958843,55,NA
"bg","ja","Motion",0.171577464062226,47,NA
"be","lez","Clothing and grooming",0.17157819998604,10,NA
"cs","av","Spatial relations",0.171601218742305,40,NA
"fa","sah","The house",0.171607170400903,16,NA
"en","av","The body",0.17160977480407,31,NA
"sk","br","Animals",0.171613165655874,38,NA
"os","ko","The physical world",0.171616791023014,37,0.571666666666666
"hi","lbe","Animals",0.171618446519801,17,NA
"sv","zh","Clothing and grooming",0.171620676126479,29,NA
"os","sq","Quantity",0.17162452892019,25,NA
"mhr","ka","Kinship",0.171628544895894,6,NA
"mn","ja","Sense perception",0.171631489426389,51,NA
"en","uz","Social and political relations",0.171641096653016,16,NA
"et","ar","Basic actions and technology",0.171660326026132,126,NA
"lt","cy","Animals",0.171662306040956,46,NA
"udm","da","Miscellaneous function words",0.171663331987942,13,NA
"bn","ba","The physical world",0.171664140828606,53,0.833333333333333
"vep","kk","Spatial relations",0.171668769863631,55,NA
"hi","ab","Modern world",0.171675655865855,4,NA
