"l1","l2","imputed_semantic_domain","rho","nconcepts_compared","cult.dist"
"eu","fr","speech_and_language",0.23724114299,29,NA
"eu","fr","the_house",0.324679890646,17,NA
"eu","fr","time",0.449419647408,62,NA
"eu","fr","warfare_and_hunting",0.161297829932,18,NA
"eu","ga","agriculture_and_vegetation",0.00484720252088,22,NA
"eu","ga","animals",0.100379399158,31,NA
"eu","ga","basic_actions_and_technology",0.0986200803561,38,NA
"eu","ga","body_parts",0.132307397295,82,NA
"eu","ga","clothing_and_grooming",0.28632794003,24,NA
"eu","ga","cognition",0.107710217131,44,NA
"eu","ga","emotion_and_values",0.388837716688,31,NA
"eu","ga","food_and_drink",0.127974265589,35,NA
"eu","ga","kinship",0.329188001319,28,NA
"eu","ga","law",-0.319925357451,2,NA
"eu","ga","motion",0.203551054799,49,NA
"eu","ga","physical_world",0.160106936536,53,NA
"eu","ga","posession",0.179250050106,32,NA
"eu","ga","quantity",0.297619931684,39,NA
"eu","ga","religion_and_belief",0.354221259553,4,NA
"eu","ga","sense_perception",0.224014659256,40,NA
"eu","ga","social_and_political_relations",0.137206918523,18,NA
"eu","ga","spatial_relations",0.213598463014,80,NA
"eu","ga","speech_and_language",0.183147762082,24,NA
"eu","ga","the_house",-0.0148573381774,14,NA
"eu","ga","time",0.228443512312,60,NA
"eu","ga","warfare_and_hunting",0.044268989852,14,NA
"eu","he","agriculture_and_vegetation",0.0854551730202,21,NA
"eu","he","animals",0.180848068393,37,NA
"eu","he","basic_actions_and_technology",0.104974972929,48,NA
"eu","he","body_parts",0.243068097749,89,NA
"eu","he","clothing_and_grooming",0.224537901273,29,NA
"eu","he","cognition",0.267102204469,44,NA
"eu","he","emotion_and_values",0.241139009632,29,NA
"eu","he","food_and_drink",0.131671250676,41,NA
"eu","he","kinship",0.233081029508,26,NA
"eu","he","law",-0.133867340633,2,NA
"eu","he","motion",0.28933572758,68,NA
"eu","he","physical_world",0.417356411571,55,NA
"eu","he","posession",0.15553631807,35,NA
"eu","he","quantity",0.472091638064,37,NA
"eu","he","religion_and_belief",0.535477633765,3,NA
"eu","he","sense_perception",0.26069599404,43,NA
"eu","he","social_and_political_relations",-0.0738827046605,17,NA
"eu","he","spatial_relations",0.307024638209,89,NA
"eu","he","speech_and_language",0.256536935657,22,NA
"eu","he","the_house",0.124161874102,16,NA
"eu","he","time",0.485764982739,57,NA
"eu","he","warfare_and_hunting",0.140226556936,15,NA
"eu","hi","agriculture_and_vegetation",0.114798755127,20,NA
"eu","hi","animals",0.110194368241,38,NA
"eu","hi","basic_actions_and_technology",0.228169441752,50,NA
"eu","hi","body_parts",0.17664921626,94,NA
"eu","hi","clothing_and_grooming",0.225850326892,29,NA
"eu","hi","cognition",0.163572154356,47,NA
"eu","hi","emotion_and_values",0.106420642639,34,NA
"eu","hi","food_and_drink",0.148373102272,40,NA
"eu","hi","kinship",0.391418916145,26,NA
"eu","hi","law",0.332921305859,2,NA
"eu","hi","motion",0.214867260578,65,NA
"eu","hi","physical_world",0.171723998595,52,NA
"eu","hi","posession",0.198222369519,40,NA
"eu","hi","quantity",0.444268091924,39,NA
"eu","hi","religion_and_belief",0.173455492579,4,NA
"eu","hi","sense_perception",0.249466258011,47,NA
"eu","hi","social_and_political_relations",0.14841632821,18,NA
"eu","hi","spatial_relations",0.297418608855,95,NA
"eu","hi","speech_and_language",0.237051709033,28,NA
"eu","hi","the_house",0.184259440709,18,NA
"eu","hi","time",0.397458454969,61,NA
"eu","hi","warfare_and_hunting",0.0497683505671,15,NA
"eu","hr","agriculture_and_vegetation",0.0831648598919,23,NA
"eu","hr","animals",0.329828737048,39,NA
"eu","hr","basic_actions_and_technology",0.213669373701,47,NA
"eu","hr","body_parts",0.244094275276,89,NA
"eu","hr","clothing_and_grooming",0.146329480494,26,NA
"eu","hr","cognition",0.289152923408,48,NA
"eu","hr","emotion_and_values",0.176574454759,35,NA
"eu","hr","food_and_drink",0.177520701486,41,NA
"eu","hr","kinship",0.277144549112,28,NA
"eu","hr","law",-0.0677723382385,2,NA
"eu","hr","motion",0.214516454122,64,NA
"eu","hr","physical_world",0.399938872976,55,NA
"eu","hr","posession",0.256108750269,37,NA
"eu","hr","quantity",0.558209918715,40,NA
"eu","hr","religion_and_belief",0.480719009509,4,NA
"eu","hr","sense_perception",0.182189705547,47,NA
"eu","hr","social_and_political_relations",0.112543846213,19,NA
"eu","hr","spatial_relations",0.358083392901,91,NA
"eu","hr","speech_and_language",0.0862494560228,27,NA
"eu","hr","the_house",0.316135275152,15,NA
"eu","hr","time",0.401929193003,60,NA
"eu","hr","warfare_and_hunting",0.180521283811,18,NA
"eu","hu","agriculture_and_vegetation",0.197712214308,25,NA
"eu","hu","animals",0.234449690195,41,NA
"eu","hu","basic_actions_and_technology",0.202573385933,50,NA
"eu","hu","body_parts",0.205674160492,97,NA
"eu","hu","clothing_and_grooming",0.243420410306,29,NA
"eu","hu","cognition",0.262532352606,50,NA
"eu","hu","emotion_and_values",0.211701332774,35,NA
"eu","hu","food_and_drink",0.237326299071,44,NA
"eu","hu","kinship",0.278892504525,28,NA
"eu","hu","law",-0.128263076575,2,NA
"eu","hu","motion",0.166670542838,65,NA
"eu","hu","physical_world",0.255123467368,58,NA
"eu","hu","posession",0.307913653666,41,NA
"eu","hu","quantity",0.562576657974,40,NA
"eu","hu","religion_and_belief",0.427670744792,4,NA
"eu","hu","sense_perception",0.368833683793,45,NA
"eu","hu","social_and_political_relations",0.16444067865,18,NA
"eu","hu","spatial_relations",0.331797554529,92,NA
"eu","hu","speech_and_language",0.216371632386,29,NA
"eu","hu","the_house",0.251097306156,18,NA
"eu","hu","time",0.484483225572,60,NA
"eu","hu","warfare_and_hunting",0.302677349316,17,NA
"eu","is","agriculture_and_vegetation",-0.125144826799,19,NA
"eu","is","animals",-0.097954858267,33,NA
"eu","is","basic_actions_and_technology",0.24274884517,49,NA
"eu","is","body_parts",0.0754756029612,87,NA
"eu","is","clothing_and_grooming",0.194384033212,24,NA
"eu","is","cognition",0.13616937046,45,NA
"eu","is","emotion_and_values",0.26000658064,32,NA
"eu","is","food_and_drink",0.0180761638665,36,NA
"eu","is","kinship",0.19690016484,26,NA
"eu","is","law",0.218986358398,2,NA
"eu","is","motion",0.154728403712,64,NA
"eu","is","physical_world",0.0504172834203,53,NA
"eu","is","posession",0.197151519527,37,NA
"eu","is","quantity",0.447009564453,36,NA
"eu","is","religion_and_belief",-0.0419820152682,4,NA
"eu","is","sense_perception",0.218531382101,39,NA
"eu","is","social_and_political_relations",0.15083292652,19,NA
"eu","is","spatial_relations",0.105125564908,87,NA
"eu","is","speech_and_language",0.226101558182,25,NA
"eu","is","the_house",0.243113802225,17,NA
"eu","is","time",0.379066888788,62,NA
"eu","is","warfare_and_hunting",0.0412698175899,18,NA
"eu","it","agriculture_and_vegetation",0.0535954895903,23,NA
"eu","it","animals",0.213215420882,33,NA
"eu","it","basic_actions_and_technology",0.224014873428,43,NA
"eu","it","body_parts",0.178226498787,87,NA
"eu","it","clothing_and_grooming",0.136063655765,24,NA
"eu","it","cognition",0.392916869061,47,NA
"eu","it","emotion_and_values",0.0864206452407,30,NA
"eu","it","food_and_drink",0.112879091222,42,NA
"eu","it","kinship",0.427919267983,28,NA
"eu","it","law",0.0348749936985,2,NA
"eu","it","motion",0.209212234771,66,NA
"eu","it","physical_world",0.326950682833,55,NA
"eu","it","posession",0.343569235427,35,NA
"eu","it","quantity",0.559208343249,38,NA
"eu","it","religion_and_belief",0.277458940092,4,NA
"eu","it","sense_perception",0.306626000418,44,NA
"eu","it","social_and_political_relations",0.269025573336,18,NA
"eu","it","spatial_relations",0.235210047059,86,NA
"eu","it","speech_and_language",0.0902824187102,26,NA
"eu","it","the_house",0.21845976578,18,NA
"eu","it","time",0.501913116229,63,NA
"eu","it","warfare_and_hunting",0.27887231536,15,NA
"eu","ja","agriculture_and_vegetation",0.100548444563,22,NA
"eu","ja","animals",0.154005844711,38,NA
"eu","ja","basic_actions_and_technology",0.177908840585,43,NA
"eu","ja","body_parts",0.205454710072,75,NA
"eu","ja","clothing_and_grooming",0.262044802388,25,NA
"eu","ja","cognition",0.16720776857,35,NA
"eu","ja","emotion_and_values",0.455724580318,26,NA
"eu","ja","food_and_drink",0.0973948993824,32,NA
"eu","ja","kinship",0.437649216989,23,NA
"eu","ja","law",-0.142833174353,2,NA
"eu","ja","motion",0.317209739689,48,NA
"eu","ja","physical_world",0.181598647674,46,NA
"eu","ja","posession",0.242564322513,27,NA
"eu","ja","quantity",0.524903180482,30,NA
"eu","ja","religion_and_belief",0.267488614923,4,NA
"eu","ja","sense_perception",0.305081717609,35,NA
"eu","ja","social_and_political_relations",0.37417897803,12,NA
"eu","ja","spatial_relations",0.28302040014,52,NA
"eu","ja","speech_and_language",0.19493212382,22,NA
"eu","ja","the_house",-0.0459882411494,14,NA
"eu","ja","time",0.433048671847,53,NA
"eu","ja","warfare_and_hunting",0.622380404211,12,NA
"eu","ka","agriculture_and_vegetation",0.0891513702159,24,NA
"eu","ka","animals",0.155855891599,38,NA
"eu","ka","basic_actions_and_technology",0.382944184769,31,NA
"eu","ka","body_parts",0.188880898153,86,NA
"eu","ka","clothing_and_grooming",0.383151701254,24,NA
"eu","ka","cognition",0.181824942781,38,NA
"eu","ka","emotion_and_values",0.330968373573,29,NA
"eu","ka","food_and_drink",0.342278716981,37,NA
"eu","ka","kinship",0.300723605645,26,NA
"eu","ka","law",-0.338491734384,2,NA
"eu","ka","motion",0.221300498814,48,NA
"eu","ka","physical_world",0.254315862779,52,NA
"eu","ka","posession",0.239090938913,30,NA
"eu","ka","quantity",0.523170257761,39,NA
"eu","ka","religion_and_belief",0.589584518997,4,NA
"eu","ka","sense_perception",0.0526189234543,38,NA
"eu","ka","social_and_political_relations",0.184367822075,17,NA
"eu","ka","spatial_relations",0.316257683502,78,NA
"eu","ka","speech_and_language",0.182141548445,24,NA
"eu","ka","the_house",0.116949297593,18,NA
"eu","ka","time",0.465379160558,59,NA
"eu","ka","warfare_and_hunting",0.409854757436,15,NA
"eu","kk","agriculture_and_vegetation",0.138441004135,23,NA
"eu","kk","animals",0.289041496034,35,NA
"eu","kk","basic_actions_and_technology",0.280527931007,49,NA
"eu","kk","body_parts",0.0905848068488,89,NA
"eu","kk","clothing_and_grooming",0.078872136794,28,NA
"eu","kk","cognition",0.265506778269,45,NA
"eu","kk","emotion_and_values",0.242483217437,34,NA
"eu","kk","food_and_drink",0.221205880675,41,NA
"eu","kk","kinship",0.208649008751,27,NA
"eu","kk","law",0.155858004355,1,NA
"eu","kk","motion",0.147448021132,60,NA
"eu","kk","physical_world",0.255538946295,54,NA
"eu","kk","posession",0.108931059728,36,NA
"eu","kk","quantity",0.332509124879,39,NA
"eu","kk","religion_and_belief",0.286731435431,4,NA
"eu","kk","sense_perception",0.288398243322,37,NA
"eu","kk","social_and_political_relations",0.0558545454406,15,NA
"eu","kk","spatial_relations",0.210040749163,82,NA
"eu","kk","speech_and_language",0.144332396374,26,NA
"eu","kk","the_house",0.0853651447836,18,NA
"eu","kk","time",0.419247419824,54,NA
"eu","kk","warfare_and_hunting",0.18141798803,17,NA
"eu","kl","animals",NA,0,NA
"eu","kl","basic_actions_and_technology",-1,1,NA
"eu","kl","body_parts",-0.511154847086,2,NA
"eu","kl","cognition",0.567071438595,2,NA
"eu","kl","kinship",0.804641789873,2,NA
"eu","kl","law",1,1,NA
"eu","kl","motion",0.628346409369,1,NA
"eu","kl","physical_world",NA,0,NA
"eu","kl","quantity",0.506595613323,9,NA
"eu","kl","religion_and_belief",NA,0,NA
"eu","kl","sense_perception",NA,0,NA
"eu","kl","social_and_political_relations",0.0112182952813,3,NA
"eu","kl","spatial_relations",-0.0350860546983,6,NA
"eu","kl","speech_and_language",0.390543551275,3,NA
"eu","kl","the_house",1,1,NA
"eu","kl","time",0.214306465636,18,NA
"eu","kl","warfare_and_hunting",NA,0,NA
"eu","kn","agriculture_and_vegetation",0.130307873932,20,NA
"eu","kn","animals",0.144288935695,33,NA
"eu","kn","basic_actions_and_technology",0.33505222744,34,NA
"eu","kn","body_parts",0.205444326472,76,NA
"eu","kn","clothing_and_grooming",0.242339486808,20,NA
"eu","kn","cognition",0.0695763018707,32,NA
"eu","kn","emotion_and_values",0.142639975447,27,NA
"eu","kn","food_and_drink",0.143138652936,32,NA
"eu","kn","kinship",0.256356313166,24,NA
"eu","kn","law",0.0855773833285,2,NA
"eu","kn","motion",0.0790374266482,42,NA
"eu","kn","physical_world",0.182812588085,45,NA
"eu","kn","posession",0.296692704317,24,NA
"eu","kn","quantity",0.515476176408,33,NA
"eu","kn","religion_and_belief",0.579102341936,4,NA
"eu","kn","sense_perception",0.339050140122,37,NA
"eu","kn","social_and_political_relations",0.352882508985,13,NA
"eu","kn","spatial_relations",0.202805167347,62,NA
"eu","kn","speech_and_language",0.129734037683,19,NA
"eu","kn","the_house",0.308807600828,14,NA
"eu","kn","time",0.282622537758,41,NA
"eu","kn","warfare_and_hunting",0.024116146307,14,NA
"eu","ko","agriculture_and_vegetation",0.133633682401,18,NA
"eu","ko","animals",0.0981996374511,32,NA
"eu","ko","basic_actions_and_technology",0.189343728138,31,NA
"eu","ko","body_parts",0.35126613173,70,NA
"eu","ko","clothing_and_grooming",0.163934408106,18,NA
"eu","ko","cognition",0.249787487557,31,NA
"eu","ko","emotion_and_values",0.129752508231,23,NA
"eu","ko","food_and_drink",0.150425128214,28,NA
"eu","ko","kinship",0.453133542574,23,NA
"eu","ko","law",0.0723020593642,2,NA
"eu","ko","motion",0.221751560547,40,NA
"eu","ko","physical_world",0.143455932135,43,NA
"eu","ko","posession",-0.0587554770598,26,NA
"eu","ko","quantity",0.252102189955,27,NA
"eu","ko","religion_and_belief",0.422634414522,3,NA
"eu","ko","sense_perception",0.321509854317,39,NA
"eu","ko","social_and_political_relations",0.113229412938,14,NA
"eu","ko","spatial_relations",0.32592219782,64,NA
"eu","ko","speech_and_language",0.0595885803935,16,NA
"eu","ko","the_house",0.099195616971,15,NA
"eu","ko","time",0.310112586895,46,NA
"eu","ko","warfare_and_hunting",0.61498579842,14,NA
"eu","la","agriculture_and_vegetation",-0.0442338446713,21,NA
"eu","la","animals",0.120548816915,36,NA
"eu","la","basic_actions_and_technology",0.140888235418,36,NA
"eu","la","body_parts",0.221734673701,86,NA
"eu","la","clothing_and_grooming",0.165325837868,25,NA
"eu","la","cognition",0.141460102767,46,NA
"eu","la","emotion_and_values",0.151791362409,30,NA
"eu","la","food_and_drink",0.0605916264088,31,NA
"eu","la","kinship",0.292645709426,28,NA
"eu","la","law",-0.161921708759,1,NA
"eu","la","motion",0.073559145973,54,NA
"eu","la","physical_world",0.104835229086,51,NA
"eu","la","posession",-0.0123840493811,35,NA
"eu","la","quantity",0.558966856065,37,NA
"eu","la","religion_and_belief",0.733935628108,4,NA
"eu","la","sense_perception",0.105846942927,37,NA
"eu","la","social_and_political_relations",0.311685240421,14,NA
"eu","la","spatial_relations",0.286435881113,83,NA
"eu","la","speech_and_language",0.21470565535,26,NA
"eu","la","the_house",-0.166098350385,15,NA
"eu","la","time",0.441100074101,57,NA
"eu","la","warfare_and_hunting",0.0327104461414,16,NA
"eu","lt","agriculture_and_vegetation",-0.0324437393524,24,NA
"eu","lt","animals",0.272699838679,36,NA
"eu","lt","basic_actions_and_technology",0.142079728106,52,NA
"eu","lt","body_parts",0.133971372947,97,NA
"eu","lt","clothing_and_grooming",0.159977917782,27,NA
"eu","lt","cognition",0.29668986609,48,NA
"eu","lt","emotion_and_values",0.084172890813,35,NA
"eu","lt","food_and_drink",0.100451475038,41,NA
"eu","lt","kinship",0.444867784497,28,NA
"eu","lt","law",-0.450404242241,2,NA
"eu","lt","motion",0.131946886595,64,NA
"eu","lt","physical_world",0.223167656187,54,NA
"eu","lt","posession",0.241790944296,40,NA
"eu","lt","quantity",0.570863168216,40,NA
"eu","lt","religion_and_belief",0.693319542489,4,NA
"eu","lt","sense_perception",0.180308156606,45,NA
"eu","lt","social_and_political_relations",0.247813804718,19,NA
"eu","lt","spatial_relations",0.384154822309,92,NA
"eu","lt","speech_and_language",0.112531838719,26,NA
"eu","lt","the_house",0.296842856074,18,NA
"eu","lt","time",0.425784255368,58,NA
"eu","lt","warfare_and_hunting",0.229127381807,18,NA
"eu","lv","agriculture_and_vegetation",0.249731803259,24,NA
"eu","lv","animals",0.121245963812,39,NA
"eu","lv","basic_actions_and_technology",0.250548623061,46,NA
"eu","lv","body_parts",0.156930223598,88,NA
"eu","lv","clothing_and_grooming",0.29377968807,26,NA
"eu","lv","cognition",0.396184370588,40,NA
"eu","lv","emotion_and_values",0.171223667691,30,NA
"eu","lv","food_and_drink",0.0727017477128,39,NA
"eu","lv","kinship",0.347184438101,25,NA
"eu","lv","law",-0.339888748228,2,NA
"eu","lv","motion",0.0872032167919,58,NA
"eu","lv","physical_world",0.278057309267,55,NA
"eu","lv","posession",0.191052799135,39,NA
"eu","lv","quantity",0.606535145724,37,NA
"eu","lv","religion_and_belief",0.345913827696,4,NA
"eu","lv","sense_perception",0.283801743884,45,NA
"eu","lv","social_and_political_relations",0.0639518666037,20,NA
"eu","lv","spatial_relations",0.301505463298,89,NA
"eu","lv","speech_and_language",0.122622064454,26,NA
"eu","lv","the_house",-0.0125148843296,18,NA
"eu","lv","time",0.593673257582,59,NA
"eu","lv","warfare_and_hunting",0.0883448817407,16,NA
"eu","ml","agriculture_and_vegetation",-0.0133854960614,21,NA
"eu","ml","animals",0.352080523029,33,NA
"eu","ml","basic_actions_and_technology",0.169503058625,35,NA
"eu","ml","body_parts",0.29433755005,76,NA
"eu","ml","clothing_and_grooming",0.141977292496,21,NA
"eu","ml","cognition",0.220232183025,39,NA
"eu","ml","emotion_and_values",0.0205524423356,20,NA
"eu","ml","food_and_drink",0.055633294076,33,NA
"eu","ml","kinship",0.451630122042,23,NA
"eu","ml","law",0.461446871471,2,NA
"eu","ml","motion",0.348926057747,46,NA
"eu","ml","physical_world",0.18294536668,47,NA
"eu","ml","posession",0.180267578693,31,NA
"eu","ml","quantity",0.501194057088,36,NA
